#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100000650000000,-0.008250932,-0.094251965,-0.075476350,-0.004894479,0.000826126,-9.735713870
100000660000000,-0.005457763,-0.090501650,-0.077788132,-0.011809975,0.011014962,-9.746551499
100000670000000,-0.017860829,-0.090848309,-0.073634211,-0.006682738,0.007707226,-9.742353547
100000680000000,-0.009856951,-0.090000623,-0.083310144,-0.005901119,0.003402278,-9.749531230
100000690000000,-0.008863186,-0.088441633,-0.076501342,-0.002949819,-0.009858241,-9.761619154
100000700000000,-0.006108672,-0.090298532,-0.073898916,-0.005499779,-0.006083527,-9.743849711
100000710000000,-0.002905045,-0.090094147,-0.075195004,-0.004487521,0.000586020,-9.730866214
100000720000000,-0.011944209,-0.088834389,-0.073075793,0.001886942,-0.010218556,-9.749562402
100000730000000,-0.007557001,-0.084843211,-0.078218077,-0.001968976,-0.014294513,-9.731616441
100000740000000,-0.009724332,-0.087475874,-0.076585232,-0.013153945,-0.004431474,-9.743527861
100000750000000,-0.008917222,-0.086678332,-0.074567755,-0.008963419,0.006666972,-9.740536055
100000760000000,-0.009750812,-0.086886670,-0.073130086,-0.004934717,-0.004402843,-9.745538079
100000770000000,-0.008777242,-0.086637613,-0.070386107,-0.014413645,-0.003206623,-9.746511824
100000780000000,-0.012107623,-0.082453909,-0.076843647,0.005644324,-0.008565743,-9.747507064
100000790000000,-0.008347027,-0.084762717,-0.072805704,-0.003931220,0.008505929,-9.737284323
100000800000000,-0.010218698,-0.082311414,-0.075573295,-0.016543649,0.006228101,-9.741125195
100000810000000,-0.002555687,-0.082656806,-0.068718177,-0.002246178,-0.004947250,-9.740108348
100000820000000,-0.003252005,-0.079063267,-0.071111724,0.002943189,0.005692438,-9.744066964
100000830000000,-0.004880055,-0.083852491,-0.069543614,0.003970237,-0.007751615,-9.743748348
100000840000000,-0.007430276,-0.079529797,-0.074940794,-0.001890202,0.004894750,-9.736206682
100000850000000,-0.008581981,-0.075285526,-0.074706265,-0.010020348,0.013033743,-9.737865000
100000860000000,-0.009919440,-0.076609426,-0.068297489,0.008079237,-0.001910080,-9.752420122
100000870000000,-0.007601829,-0.070680035,-0.067130035,-0.012655171,0.000641267,-9.725271206
100000880000000,-0.005458630,-0.077867520,-0.074525563,0.007104497,0.005546748,-9.739364076
100000890000000,-0.006398326,-0.074027493,-0.067434564,-0.008732979,-0.000270369,-9.729064126
100000900000000,-0.002818426,-0.077610427,-0.065477448,-0.009047686,-0.008312699,-9.737547431
100000910000000,-0.005005597,-0.071326238,-0.068942705,-0.005069067,-0.016147694,-9.745105908
100000920000000,-0.008515362,-0.075964956,-0.067107695,-0.008955966,-0.004091839,-9.745782977
100000930000000,-0.004821072,-0.075626580,-0.064025642,0.007366974,0.002667895,-9.743923255
100000940000000,-0.007000547,-0.071914501,-0.070589289,-0.004545746,0.002344815,-9.743294635
100000950000000,-0.003542324,-0.071181185,-0.067202040,-0.006572404,-0.005287073,-9.737467539
100000960000000,-0.002356925,-0.067195327,-0.064731366,-0.005432836,-0.004575729,-9.736595760
100000970000000,-0.005605900,-0.071410424,-0.063806058,-0.010322875,-0.003858136,-9.742873985
100000980000000,-0.006803348,-0.068529143,-0.061660778,-0.004476476,-0.011790745,-9.735802930
100000990000000,-0.006398115,-0.065052666,-0.065547354,-0.012509396,0.009536983,-9.748269129
100001000000000,-0.007649532,-0.068090852,-0.064772112,-0.007230988,-0.005754744,-9.726455918
100001010000000,-0.003250971,-0.064964025,-0.064237967,0.005292850,0.001280106,-9.733729643
100001020000000,-0.005128056,-0.069752034,-0.065826518,0.003139352,-0.002206880,-9.738149389
100001030000000,-0.004371928,-0.067297202,-0.063123992,-0.016511627,-0.006193095,-9.739447342
100001040000000,-0.004145983,-0.067078644,-0.063718015,0.008133136,-0.008800849,-9.729567299
100001050000000,-0.009112186,-0.068222083,-0.061782779,-0.002787687,0.001198439,-9.721778323
100001060000000,-0.004518182,-0.062257140,-0.060172935,-0.000602228,-0.013651550,-9.727530801
100001070000000,-0.003624069,-0.062962245,-0.057546782,0.001974417,0.003020015,-9.725016914
100001080000000,-0.006546733,-0.063708079,-0.058649884,-0.002204397,0.007136912,-9.737106238
100001090000000,-0.000988219,-0.057106443,-0.060623833,-0.015357546,-0.007374362,-9.721149575
100001100000000,-0.007538861,-0.060178525,-0.059673891,-0.004467356,-0.001410391,-9.738134375
100001110000000,-0.003973273,-0.061560948,-0.058175561,-0.008585427,-0.001406542,-9.742541855
100001120000000,-0.003732210,-0.058671640,-0.055649933,-0.007189870,-0.001777975,-9.738861200
100001130000000,-0.005166116,-0.056276476,-0.056466943,-0.006954168,0.007129435,-9.735863792
100001140000000,0.001681956,-0.063526843,-0.058013047,-0.009175566,0.004481176,-9.747267223
100001150000000,-0.003901092,-0.056735382,-0.059309841,0.007773971,-0.003183937,-9.742162982
100001160000000,0.000015119,-0.056953514,-0.054231533,-0.008034477,0.011725896,-9.739423213
