#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100000700000000,-0.006477742,-0.078478359,-0.029109720,0.049284220,-0.008131087,10.974136353
100000710000000,-0.018079951,-0.084144369,-0.025943378,0.028363824,-0.004114211,10.968605995
100000720000000,-0.017808661,-0.098090298,-0.016537834,0.034107924,-0.016132534,10.976009369
100000730000000,-0.028944250,-0.117430165,-0.014136610,0.023902893,-0.019978046,10.977170944
100000740000000,-0.028916458,-0.117974721,-0.006369837,0.015361190,-0.013485074,10.964723587
100000750000000,-0.039366540,-0.123967350,-0.013505724,0.045831919,-0.022718370,10.967068672
100000760000000,-0.046426408,-0.127586693,-0.009321734,0.020038128,0.004079282,10.965776443
100000770000000,-0.045404740,-0.135036483,-0.003944070,0.029017091,-0.012296438,10.965286255
100000780000000,-0.049966373,-0.137180880,-0.004672385,0.018472075,-0.020235598,10.948093414
100000790000000,-0.051656809,-0.146866903,-0.001343634,0.026978374,-0.012172759,10.955070496
100000800000000,-0.056014273,-0.149195313,-0.007969485,0.029515982,-0.007511735,10.952573776
100000810000000,-0.062305566,-0.154129043,0.000879925,0.025739431,-0.012125254,10.941118240
100000820000000,-0.056720823,-0.152683631,-0.003720972,0.019732237,-0.004642308,10.947822571
100000830000000,-0.059108816,-0.155729666,-0.001943331,0.033485055,-0.007394910,10.929863930
100000840000000,-0.060241088,-0.162266344,-0.005299959,0.028193474,-0.004935443,10.925835609
100000850000000,-0.056357574,-0.156260014,0.001181860,0.032350063,-0.011335969,10.924705505
100000860000000,-0.059538562,-0.163017318,-0.002208629,0.017877579,-0.013031840,10.926294327
100000870000000,-0.065491579,-0.162057891,-0.001177281,0.017543435,-0.008286119,10.917274475
100000880000000,-0.064367026,-0.161908194,-0.004256248,0.014355063,0.005567193,10.925956726
100000890000000,-0.059996836,-0.160683736,0.000982490,0.014634609,0.001202166,10.915778160
100000900000000,-0.058008999,-0.157599479,-0.005902804,0.017458081,0.006268144,10.892526627
100000910000000,-0.055091601,-0.157249466,0.000383090,0.019312143,-0.005448282,10.911121368
100000920000000,-0.057787657,-0.160015747,-0.002231407,0.020566702,-0.003954649,10.894453049
100000930000000,-0.048121572,-0.158084244,0.004313739,0.013601780,-0.004597485,10.895366669
100000940000000,-0.050343119,-0.155000761,-0.002512522,0.019543648,0.013971865,10.890171051
100000950000000,-0.052441251,-0.158326074,-0.003578116,0.013774395,-0.005685747,10.874895096
100000960000000,-0.044533081,-0.154295266,-0.001855489,0.015537858,-0.013477862,10.889053345
100000970000000,-0.044806328,-0.152263314,-0.006901015,0.013934493,-0.011802733,10.873559952
100000980000000,-0.041368295,-0.149148494,0.004613569,0.020639896,-0.006209612,10.870651245
100000990000000,-0.037763931,-0.154206708,-0.003599935,0.025729895,0.003993630,10.869077682
100001000000000,-0.040566649,-0.144682348,-0.002233281,0.003464699,-0.011918545,10.854991913
100001010000000,-0.037713129,-0.145540789,-0.001153593,0.005460978,0.005504549,10.843839645
100001020000000,-0.031122500,-0.139847830,-0.007062614,0.015316844,0.002829254,10.841367722
100001030000000,-0.028878761,-0.145032257,-0.002491523,0.013382316,0.004789889,10.843355179
100001040000000,-0.028455820,-0.142976940,-0.004546788,0.009542942,0.005256534,10.835380554
100001050000000,-0.023435492,-0.142160907,-0.005212419,0.013180017,0.014806688,10.828041077
100001060000000,-0.019231696,-0.134765163,-0.003027433,0.020127058,0.007205427,10.802416801
100001070000000,-0.023223741,-0.140012443,-0.004332103,0.010532022,0.002849102,10.806495667
100001080000000,-0.024771485,-0.137910664,-0.004085865,0.003779054,-0.002494186,10.799747467
100001090000000,-0.014465553,-0.134517729,0.001041982,0.004125834,0.004506379,10.794778824
100001100000000,-0.015612775,-0.136829957,-0.004569110,0.008631468,0.000483692,10.780209541
100001110000000,-0.014657066,-0.138279513,-0.003319462,0.016386509,-0.006147116,10.776512146
100001120000000,-0.004492750,-0.132579327,-0.000746124,0.017189503,0.000794590,10.762796402
100001130000000,-0.006950868,-0.137545153,-0.005329332,0.019699931,0.011588484,10.749912262
100001140000000,-0.006881035,-0.136630371,-0.001092833,0.017683864,-0.009349555,10.746534348
100001150000000,-0.005580256,-0.136731118,-0.001108762,0.009479702,-0.004878491,10.732189178
100001160000000,-0.000946891,-0.134583354,-0.001187778,0.015289307,-0.015986979,10.724525452
100001170000000,-0.001542913,-0.133545950,-0.003007262,0.014621615,-0.005789429,10.721736908
100001180000000,0.005076645,-0.135093033,-0.002019440,0.020979345,-0.000841230,10.707462311
100001190000000,0.002528529,-0.134875223,-0.002040231,0.011357367,0.011167854,10.700405121
100001200000000,0.008258146,-0.136918262,-0.000541868,0.020894468,-0.004261792,10.696371078
100001210000000,0.005417598,-0.132424429,-0.002141768,0.003664553,0.009552896,10.685131073
100001220000000,0.003852610,-0.138260350,0.002972814,0.009545088,-0.012849361,10.660476685
100001230000000,0.003120506,-0.137939781,0.001148134,0.012384474,0.002575427,10.669145584
100001240000000,0.001397051,-0.143171400,0.004691884,0.015169919,0.005547851,10.649032593
100001250000000,0.009423600,-0.142324448,0.001454647,0.011101604,0.006741554,10.637078285
100001260000000,0.008216914,-0.140521079,-0.000653930,0.023586631,-0.004792869,10.623026848
100001270000000,0.015602481,-0.142999098,-0.002469771,0.024342418,0.004271924,10.613641739
100001280000000,0.011567705,-0.145404592,-0.003151003,0.018878400,-0.001925200,10.610637665
100001290000000,0.005466519,-0.146387994,0.008820475,0.023831964,0.001727343,10.595010757
100001300000000,0.006762065,-0.144800991,0.002180983,0.023871183,-0.007579982,10.584524155
100001310000000,0.006835663,-0.148571044,0.003587162,0.015532911,0.014828384,10.564781189
100001320000000,0.008528505,-0.153394461,-0.000065090,0.020860076,0.000870645,10.562532425
100001330000000,0.013067454,-0.150601089,0.002904850,0.029156864,0.005426705,10.538593292
100001340000000,0.012618798,-0.151601002,0.002006286,0.012691617,0.010626137,10.526773453
100001350000000,0.012706560,-0.153016880,-0.000000655,0.017499506,0.002070308,10.514533997
100001360000000,0.007206707,-0.157357097,0.001499537,0.013063371,0.006557971,10.510801315
100001370000000,0.009988135,-0.155559808,-0.001117595,0.019767046,0.005507261,10.493648529
100001380000000,0.013060228,-0.153267324,0.001170748,0.019781232,-0.002133340,10.483247757
100001390000000,0.008117027,-0.161046386,0.001255630,0.024283946,-0.000796169,10.464660645
100001400000000,0.007928390,-0.160207435,-0.003115181,0.006036401,0.007988125,10.458533287
100001410000000,0.011428624,-0.163441360,0.007999138,0.018655062,0.002032101,10.457481384
100001420000000,0.014541575,-0.159600407,-0.002386020,0.011809349,-0.002455205,10.432508469
100001430000000,0.007342721,-0.168281391,0.000003805,0.026501715,-0.009403288,10.416442871
100001440000000,0.005721055,-0.169967100,-0.001986606,0.026785731,-0.005914152,10.409882545
100001450000000,0.007516100,-0.168001428,0.002418873,0.022055566,-0.011652559,10.390036583
100001460000000,0.006589293,-0.165990889,-0.002034361,0.027099729,-0.002041101,10.362664223
100001470000000,0.008546741,-0.170202956,0.002205302,0.018493533,0.009368688,10.359712601
100001480000000,0.008878177,-0.171927363,-0.004455316,0.019319236,-0.004467040,10.349566460
100001490000000,0.006441324,-0.173546955,-0.002666411,0.015283823,-0.009019464,10.331739426
100001500000000,0.012168244,-0.174512431,0.000810317,0.017734617,-0.012221381,10.325952530
100001510000000,0.013728694,-0.179724902,0.004530882,0.013623536,-0.013761193,10.311933517
100001520000000,0.010654697,-0.172921151,0.001257423,0.036676079,0.001062915,10.278779984
100001530000000,0.004870366,-0.182054549,0.000023880,0.035434812,-0.010375530,10.274581909
100001540000000,0.002933288,-0.183228046,-0.003147295,0.020338744,-0.002156109,10.264177322
100001550000000,0.005927196,-0.181757063,-0.004902277,0.011504859,0.006048143,10.243694305
100001560000000,0.007425940,-0.185945287,0.002604522,0.008926779,-0.007835165,10.228237152
100001570000000,-0.000049119,-0.188297838,0.004580341,0.020681530,0.002503321,10.219200134
100001580000000,-0.000191411,-0.187373921,0.000167805,0.020177752,-0.007409021,10.213707924
100001590000000,0.006715096,-0.190128803,0.002251391,0.023823738,-0.000240326,10.191401482
100001600000000,0.008218774,-0.193680361,0.003647683,0.017114401,-0.002920747,10.176246643
100001610000000,0.001694608,-0.193052277,0.001153765,0.014928192,-0.000127420,10.145660400
100001620000000,0.005824748,-0.196367368,0.004160136,0.014842391,0.007887021,10.137760162
100001630000000,0.004410090,-0.190636143,0.003760496,0.035257816,-0.000554070,10.133150101
100001640000000,0.005273174,-0.195342630,0.004522990,0.010201097,0.007683061,10.105993271
100001650000000,0.001767388,-0.201218590,-0.001423112,0.018837616,-0.003129177,10.095893860
100001660000000,0.001735530,-0.195364833,-0.000902389,0.028920606,-0.007690161,10.076173782
100001670000000,0.001451139,-0.199237093,0.001951989,0.017504439,-0.014937453,10.065508842
100001680000000,0.003585401,-0.204263836,0.000065632,0.015045330,-0.015160069,10.050785065
100001690000000,0.000789235,-0.209351867,-0.002827777,0.029285997,-0.003489889,10.027106285
100001700000000,0.003350161,-0.207497895,-0.000068643,0.014763862,-0.009696662,10.028280258
100001710000000,0.004093656,-0.207698241,0.003001459,0.036721051,0.010356899,10.007849693
100001720000000,0.001409672,-0.205240890,0.001213677,0.027321264,-0.009564560,9.994873047
100001730000000,-0.001239312,-0.209363908,0.002020947,0.018432930,-0.000094343,9.967092514
100001740000000,0.002377164,-0.205855891,-0.000999090,0.013704270,-0.000535309,9.964437485
100001750000000,0.004316487,-0.207043335,-0.000967906,0.024047144,0.005502470,9.944595337
100001760000000,0.000948743,-0.212304711,-0.001355653,0.026068244,-0.010620002,9.929502487
100001770000000,0.003084926,-0.210219607,-0.003014979,0.021980077,-0.002370367,9.911295891
100001780000000,-0.001492286,-0.216731459,0.000397999,0.018627206,-0.011878413,9.904165268
100001790000000,0.001741020,-0.213506013,-0.002786117,0.015414788,0.006853657,9.887896538
100001800000000,-0.000181434,-0.218075514,-0.000200572,0.026047269,0.009218770,9.865100861
100001810000000,0.005542896,-0.209813714,0.001400857,0.017644558,-0.005312066,9.860875130
100001820000000,0.001992665,-0.212871119,0.001074302,0.019435696,-0.000923596,9.834517479
100001830000000,0.000416601,-0.214833394,-0.002246171,0.020446852,-0.004643472,9.830324173
100001840000000,0.005138283,-0.215479508,0.001872872,0.028418366,-0.009404628,9.799064636
100001850000000,0.004671468,-0.217748493,0.005634722,0.018554285,-0.006183110,9.779182434
100001860000000,-0.000855745,-0.218377158,0.000019068,0.035967343,0.004819561,9.770426750
100001870000000,0.001410556,-0.215964898,0.004875312,0.030516565,-0.001486234,9.760583878
100001880000000,-0.001335099,-0.220931634,0.001348839,0.029511802,-0.004451670,9.755718231
100001890000000,0.001030816,-0.215980649,-0.001274320,0.029299244,0.001543395,9.730343819
100001900000000,-0.000396852,-0.221989021,-0.000248875,0.023266107,0.004702903,9.724378586
100001910000000,0.004006741,-0.219591096,0.001479743,0.022269756,0.005341455,9.706695557
100001920000000,0.005908522,-0.215886191,-0.002723465,0.034609243,0.004728906,9.689937592
100001930000000,0.000569563,-0.218389213,0.002353083,0.013055682,-0.016330034,9.671777725
100001940000000,0.002664105,-0.222021267,-0.001081423,0.021805510,-0.002562605,9.648753166
100001950000000,0.000288100,-0.218271106,0.003737554,0.029002890,-0.003713936,9.640453339
100001960000000,0.002525210,-0.223161772,-0.001478989,0.016900331,0.008398727,9.627162933
100001970000000,0.003869618,-0.222409070,-0.004380983,0.021138370,-0.006244898,9.609588623
100001980000000,-0.000622699,-0.227359965,-0.000964544,0.024097979,0.006490454,9.602020264
100001990000000,0.004840706,-0.226393536,-0.001288335,0.021622807,0.011818588,9.585973740
100002000000000,0.000609564,-0.223912552,-0.005416817,0.030584574,-0.002556503,9.576435089
100002010000000,0.000475237,-0.224694610,0.001920963,0.019892752,0.011225045,9.549287796
100002020000000,0.000847264,-0.227050096,0.000961230,0.023377150,-0.006836489,9.546192169
100002030000000,0.004115955,-0.221787468,0.004119335,0.020110756,0.003586590,9.543750763
100002040000000,0.003345878,-0.221324950,-0.006085744,0.021261871,-0.001065165,9.518441200
100002050000000,-0.004703467,-0.225179598,0.001329918,0.024046779,-0.003924623,9.511000633
100002060000000,0.002785396,-0.223825112,-0.001376914,0.030288786,-0.006756082,9.482038498
100002070000000,0.003407035,-0.222741082,0.003896391,0.008890003,0.003171563,9.469255447
100002080000000,0.003001689,-0.227472872,-0.001407844,0.022493690,-0.003014132,9.459498405
100002090000000,-0.000926535,-0.222783372,-0.002119003,0.028389186,-0.004105300,9.450972557
100002100000000,0.001240164,-0.223210528,-0.002141012,0.014481485,-0.003322899,9.446910858
100002110000000,-0.000392178,-0.224096343,-0.001860612,0.013120711,0.000683099,9.427057266
100002120000000,0.001889157,-0.225032747,-0.003178207,0.015684545,0.005689979,9.397127151
100002130000000,0.000729758,-0.222985029,-0.003312519,0.019115925,-0.000634253,9.387416840
100002140000000,0.003487188,-0.217237249,-0.000207204,0.008099020,-0.004515350,9.391453743
100002150000000,-0.000510400,-0.219647750,0.008871078,0.024586916,-0.003157586,9.363043785
100002160000000,0.001651875,-0.220949933,0.000649953,0.024887919,0.003668100,9.353270531
100002170000000,-0.001476818,-0.221750662,-0.002849968,0.033606827,0.003060311,9.346185684
100002180000000,0.000789504,-0.213655025,-0.004715051,0.012665331,0.000345379,9.341208458
100002190000000,0.001405230,-0.217389271,0.002771581,0.017070234,-0.008248568,9.324964523
100002200000000,0.001615290,-0.216488808,0.002086313,0.012302160,0.001483560,9.311906815
100002210000000,-0.002248674,-0.216488689,0.002496573,0.011898041,-0.010150015,9.298369408
100002220000000,0.000587440,-0.213673472,0.008974649,0.024610519,-0.004434943,9.284286499
100002230000000,0.002680054,-0.213592187,0.005890671,0.014665842,-0.003768086,9.279453278
100002240000000,0.001873727,-0.212326780,-0.003105952,0.011401951,-0.000318408,9.261117935
100002250000000,-0.000373847,-0.210948020,0.000445362,0.016214371,0.000443101,9.240457535
100002260000000,-0.002538406,-0.205582649,-0.001134061,0.018724024,0.009659618,9.243677139
100002270000000,-0.002114508,-0.202095404,-0.004933476,0.013066530,0.010724217,9.225369453
100002280000000,0.003321118,-0.206274539,-0.001488072,0.006220281,0.000925899,9.213706970
100002290000000,0.002520485,-0.196064651,0.000883342,0.014702141,0.000495791,9.193992615
100002300000000,-0.000191552,-0.203738943,-0.006779442,0.022339761,0.003992826,9.179294586
100002310000000,0.000127227,-0.204124570,0.002755786,0.020529389,0.008791983,9.169752121
100002320000000,-0.002505145,-0.200253874,-0.000870720,0.015660286,0.005188525,9.160920143
100002330000000,0.002885057,-0.204369679,0.002465675,0.011253715,-0.006379038,9.169288635
100002340000000,0.000421695,-0.196523488,0.004446599,0.012058675,0.008854061,9.143887520
100002350000000,0.000645821,-0.195066959,0.000016731,0.010804772,-0.000443220,9.135419846
100002360000000,0.001132346,-0.190507352,0.002141974,0.005541503,-0.001378030,9.132241249
100002370000000,-0.001040817,-0.188934237,0.000026028,0.002068996,0.004682899,9.116521835
100002380000000,0.000990579,-0.189070061,-0.003301057,0.010519505,-0.001900643,9.099164963
100002390000000,0.002835966,-0.186190814,0.000209180,0.012033880,-0.002154917,9.094079018
100002400000000,0.000227148,-0.183821037,-0.002950979,0.020967185,-0.015779436,9.094329834
100002410000000,0.005170733,-0.180414677,-0.000304178,0.010165513,-0.001169533,9.082820892
100002420000000,-0.001368000,-0.179372579,0.002251630,0.010633945,-0.002484977,9.073885918
100002430000000,-0.000396826,-0.173612043,-0.000499452,0.020771801,0.004950017,9.072488785
100002440000000,-0.006132827,-0.173367232,0.006318390,0.005048156,-0.004094720,9.060060501
100002450000000,-0.004619441,-0.167438552,-0.000236720,0.015087903,-0.009121418,9.045032501
100002460000000,0.001145834,-0.169275105,-0.005978857,0.018564999,-0.000928581,9.054632187
100002470000000,-0.000332491,-0.160861611,0.000278971,0.011399329,0.005496323,9.037382126
100002480000000,-0.001405505,-0.161081135,-0.000603477,0.007045031,-0.003752530,9.028212547
100002490000000,0.002320189,-0.164648801,-0.003213662,0.011289597,0.002242506,9.004093170
100002500000000,0.001145030,-0.154863894,-0.002169400,-0.006445169,-0.001094043,9.001668930
100002510000000,-0.001129429,-0.151981130,0.002904285,0.005803943,-0.007374406,9.011219025
100002520000000,0.000151941,-0.151048616,-0.004236557,0.009320498,0.015609026,9.000057220
100002530000000,-0.001799169,-0.148583636,-0.002202917,-0.006601095,0.006808221,8.989353180
100002540000000,-0.002391585,-0.146987990,-0.002225468,-0.011146188,0.006666243,8.983795166
100002550000000,-0.003631688,-0.141728133,0.000960369,-0.000751853,-0.005859911,8.957036972
100002560000000,-0.000504949,-0.137948930,-0.002615982,0.007323980,-0.003129721,8.963847160
100002570000000,0.002777912,-0.135313123,0.002100829,0.001025677,0.000044644,8.950317383
100002580000000,0.001821575,-0.130359426,0.006468013,0.007042170,0.005514681,8.952537537
100002590000000,0.000388088,-0.128619567,0.000856264,0.006800890,-0.002188981,8.944334030
100002600000000,0.002759197,-0.121826395,-0.002805383,-0.003502965,0.009386182,8.937920570
100002610000000,-0.001678288,-0.116049573,0.000387501,-0.007581353,0.005570829,8.934310913
100002620000000,0.002529224,-0.116006665,-0.000569088,0.001738787,-0.008088946,8.932204247
100002630000000,0.001495570,-0.111476682,0.002053508,0.008235693,-0.011447549,8.926844597
100002640000000,-0.005245555,-0.111311138,-0.000478655,0.001412749,-0.007498384,8.908735275
100002650000000,0.004689059,-0.099819399,-0.002081408,0.003969908,-0.010868073,8.896718979
100002660000000,-0.002326769,-0.101033859,0.002866037,-0.003423095,-0.001092911,8.906888962
100002670000000,-0.001250599,-0.094877489,0.005062884,-0.003380537,0.007281065,8.889762878
100002680000000,-0.000739212,-0.092432290,-0.001564516,0.000729442,0.015973032,8.897422791
100002690000000,-0.004043050,-0.088773951,-0.001880035,0.000038505,-0.004188538,8.889817238
100002700000000,0.002333836,-0.085279077,0.000256312,-0.003849864,0.003378928,8.878252029
100002710000000,-0.003007642,-0.082280502,-0.002511736,-0.003547668,0.010727346,8.880500793
100002720000000,0.000885810,-0.074641116,-0.000490653,0.009334087,-0.013374209,8.874172211
100002730000000,0.000823515,-0.069374673,0.002173065,-0.001899600,-0.007950306,8.871923447
100002740000000,-0.002379722,-0.066798523,-0.001042655,-0.004744887,-0.006981015,8.876793861
100002750000000,-0.000146919,-0.063699327,-0.006187787,-0.009292126,-0.007093728,8.866003990
100002760000000,0.000560964,-0.053874411,0.001457808,0.001425862,0.005625308,8.874124527
100002770000000,-0.000344013,-0.052312996,-0.000310106,-0.004784107,-0.000969410,8.870832443
100002780000000,0.001433684,-0.049702834,-0.001862284,-0.000088334,0.003000557,8.875165939
100002790000000,-0.000104094,-0.040969156,0.002088023,-0.009343028,-0.007679403,8.874010086
100002800000000,0.000476884,-0.037623208,-0.004365688,-0.006371379,0.000684381,8.864631653
100002810000000,-0.001989804,-0.035065711,-0.003891820,-0.014365077,0.000112176,8.853842735
100002820000000,0.000891270,-0.027361324,0.004287136,-0.008051991,0.002844572,8.872140884
100002830000000,0.000021723,-0.020609619,-0.001500424,-0.003681779,-0.003327250,8.870723724
100002840000000,0.000006839,-0.019891273,0.001135137,-0.003657579,-0.007493019,8.858845711
100002850000000,0.002204073,-0.012979368,0.001606277,0.003250122,-0.001091838,8.845525742
100002860000000,-0.003623557,-0.009890047,-0.004341723,-0.013893247,-0.009791613,8.853692055
100002870000000,-0.000213639,-0.004365865,-0.001307441,-0.010587811,-0.004414082,8.850708008
100002880000000,0.000303555,0.001194730,0.002177612,-0.009132028,-0.005963564,8.845523834
100002890000000,0.000603734,0.011131827,0.004320147,-0.003288627,0.012925148,8.860126495
100002900000000,-0.001394687,0.007848141,-0.000547092,-0.003239393,-0.001762450,8.861230850
100002910000000,-0.001084693,0.019248720,0.000441336,-0.017821431,0.011234522,8.855007172
100002920000000,-0.001879683,0.025020963,-0.002326348,-0.011790872,0.011737227,8.855941772
100002930000000,-0.002176448,0.029891862,0.000127863,-0.017826796,0.001135468,8.862604141
100002940000000,0.000227768,0.032493841,-0.002179594,-0.011273026,0.006166995,8.849323273
100002950000000,0.000342256,0.036518876,0.003253246,-0.027490616,0.007097363,8.857231140
100002960000000,0.002398390,0.045242779,0.001224139,-0.022704720,-0.006730556,8.864746094
100002970000000,-0.000859558,0.048407748,-0.002545778,-0.024080992,-0.004886448,8.847478867
100002980000000,0.000737274,0.053510141,0.001161645,-0.021561027,-0.007954717,8.874488831
100002990000000,0.002423260,0.061638664,0.000231249,-0.014417768,0.008022249,8.868218422
100003000000000,-0.000934619,0.073360883,0.008156598,-0.009358644,0.006247044,8.867249489
100003010000000,-0.001119409,0.072512232,-0.003148616,-0.018019557,-0.006549478,8.871276855
100003020000000,-0.000867009,0.076577827,0.003922798,-0.032127261,0.006492376,8.868354797
100003030000000,0.002164299,0.086808711,0.002809199,-0.015676975,-0.004918098,8.878629684
100003040000000,0.001434795,0.088381886,0.001809667,-0.021146536,-0.009860396,8.889215469
100003050000000,-0.000459253,0.099802807,0.000213439,-0.027594328,0.005858362,8.879955292
100003060000000,0.001527905,0.102396153,0.002593783,-0.018201470,0.004920721,8.887987137
