#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100044600000000,14.483500,-1.377110,1.275958,0.998871,0.004925,-0.007401,-0.046669,5.187565,-0.485410,0.555323
100044610000000,14.535382,-1.381959,1.281513,0.998878,0.004984,-0.007019,-0.046568,5.189019,-0.484509,0.555676
100044620000000,14.587277,-1.386800,1.287072,0.998885,0.005042,-0.006637,-0.046467,5.190398,-0.483591,0.556021
100044630000000,14.639188,-1.391631,1.292634,0.998892,0.005101,-0.006254,-0.046365,5.191702,-0.482659,0.556356
100044640000000,14.691112,-1.396453,1.298199,0.998899,0.005160,-0.005872,-0.046262,5.192933,-0.481712,0.556683
100044650000000,14.743048,-1.401265,1.303767,0.998905,0.005219,-0.005489,-0.046158,5.194090,-0.480749,0.557001
100044660000000,14.794992,-1.406068,1.309339,0.998912,0.005279,-0.005105,-0.046053,5.195172,-0.479771,0.557310
100044670000000,14.846951,-1.410861,1.314913,0.998918,0.005338,-0.004722,-0.045948,5.196179,-0.478778,0.557610
100044680000000,14.898917,-1.415643,1.320491,0.998925,0.005397,-0.004339,-0.045842,5.197114,-0.477770,0.557901
100044690000000,14.950894,-1.420416,1.326072,0.998931,0.005456,-0.003955,-0.045735,5.197973,-0.476747,0.558184
100044700000000,15.002875,-1.425178,1.331655,0.998937,0.005515,-0.003571,-0.045627,5.198757,-0.475708,0.558457
100044710000000,15.054867,-1.429930,1.337241,0.998943,0.005575,-0.003187,-0.045518,5.199469,-0.474654,0.558722
100044720000000,15.106865,-1.434671,1.342829,0.998949,0.005634,-0.002803,-0.045409,5.200103,-0.473585,0.558977
100044730000000,15.158869,-1.439402,1.348420,0.998954,0.005694,-0.002419,-0.045299,5.200663,-0.472501,0.559224
100044740000000,15.210878,-1.444121,1.354014,0.998960,0.005753,-0.002035,-0.045188,5.201149,-0.471402,0.559462
100044750000000,15.262892,-1.448830,1.359609,0.998965,0.005813,-0.001650,-0.045076,5.201561,-0.470287,0.559691
100044760000000,15.314909,-1.453527,1.365207,0.998971,0.005872,-0.001266,-0.044963,5.201898,-0.469157,0.559911
100044770000000,15.366930,-1.458213,1.370808,0.998976,0.005932,-0.000882,-0.044850,5.202159,-0.468012,0.560122
100044780000000,15.418952,-1.462888,1.376410,0.998981,0.005992,-0.000497,-0.044735,5.202348,-0.466852,0.560324
100044790000000,15.470976,-1.467550,1.382014,0.998986,0.006051,-0.000112,-0.044620,5.202459,-0.465677,0.560517
100044800000000,15.523003,-1.472201,1.387620,0.998991,0.006111,0.000272,-0.044504,5.202496,-0.464486,0.560701
100044810000000,15.575025,-1.476840,1.393228,0.998995,0.006171,0.000657,-0.044387,5.202460,-0.463281,0.560877
100044820000000,15.627051,-1.481466,1.398838,0.999000,0.006231,0.001042,-0.044269,5.202348,-0.462060,0.561043
100044830000000,15.679071,-1.486081,1.404449,0.999004,0.006291,0.001426,-0.044150,5.202158,-0.460824,0.561200
100044840000000,15.731093,-1.490682,1.410061,0.999008,0.006351,0.001811,-0.044031,5.201897,-0.459573,0.561348
100044850000000,15.783110,-1.495272,1.415676,0.999013,0.006411,0.002196,-0.043910,5.201560,-0.458306,0.561488
100044860000000,15.835122,-1.499849,1.421291,0.999017,0.006471,0.002580,-0.043789,5.201149,-0.457025,0.561618
100044870000000,15.887133,-1.504412,1.426908,0.999020,0.006531,0.002965,-0.043667,5.200661,-0.455728,0.561740
100044880000000,15.939138,-1.508964,1.432526,0.999024,0.006591,0.003350,-0.043544,5.200098,-0.454417,0.561852
100044890000000,15.991137,-1.513501,1.438145,0.999028,0.006651,0.003734,-0.043420,5.199461,-0.453090,0.561956
100044900000000,16.043127,-1.518025,1.443765,0.999031,0.006712,0.004119,-0.043295,5.198750,-0.451748,0.562050
100044910000000,16.095108,-1.522536,1.449386,0.999035,0.006772,0.004503,-0.043170,5.197961,-0.450391,0.562135
100044920000000,16.147083,-1.527033,1.455008,0.999038,0.006832,0.004887,-0.043043,5.197099,-0.449019,0.562212
100044930000000,16.199049,-1.531516,1.460630,0.999041,0.006893,0.005272,-0.042915,5.196163,-0.447632,0.562280
100044940000000,16.251009,-1.535985,1.466253,0.999044,0.006953,0.005656,-0.042787,5.195150,-0.446230,0.562338
100044950000000,16.302954,-1.540440,1.471877,0.999047,0.007013,0.006040,-0.042658,5.194063,-0.444812,0.562387
100044960000000,16.354889,-1.544881,1.477501,0.999050,0.007074,0.006424,-0.042527,5.192899,-0.443380,0.562428
100044970000000,16.406811,-1.549308,1.483125,0.999052,0.007134,0.006808,-0.042396,5.191663,-0.441932,0.562460
100044980000000,16.458725,-1.553720,1.488750,0.999055,0.007195,0.007191,-0.042264,5.190351,-0.440470,0.562482
100044990000000,16.510618,-1.558118,1.494375,0.999057,0.007256,0.007575,-0.042131,5.188963,-0.438992,0.562495
100045000000000,16.562500,-1.562500,1.500000,0.999059,0.007316,0.007958,-0.041997,5.187500,-0.437500,0.562500
100045010000000,16.614368,-1.566868,1.505625,0.999061,0.007377,0.008341,-0.041862,5.185963,-0.435993,0.562496
100045020000000,16.666220,-1.571220,1.511250,0.999063,0.007438,0.008724,-0.041726,5.184351,-0.434470,0.562482
100045030000000,16.718054,-1.575557,1.516875,0.999065,0.007498,0.009107,-0.041589,5.182662,-0.432933,0.562459
100045040000000,16.769875,-1.579879,1.522499,0.999067,0.007559,0.009490,-0.041451,5.180901,-0.431380,0.562428
100045050000000,16.821671,-1.584185,1.528123,0.999068,0.007620,0.009872,-0.041312,5.179065,-0.429813,0.562387
100045060000000,16.873457,-1.588475,1.533747,0.999070,0.007681,0.010254,-0.041172,5.177151,-0.428231,0.562338
100045070000000,16.925217,-1.592749,1.539370,0.999071,0.007742,0.010636,-0.041031,5.175163,-0.426633,0.562280
100045080000000,16.976955,-1.597007,1.544992,0.999072,0.007802,0.011018,-0.040890,5.173101,-0.425021,0.562212
100045090000000,17.028675,-1.601249,1.550614,0.999074,0.007863,0.011400,-0.040747,5.170966,-0.423394,0.562136
100045100000000,17.080376,-1.605475,1.556235,0.999074,0.007924,0.011781,-0.040603,5.168754,-0.421752,0.562050
100045110000000,17.132053,-1.609685,1.561855,0.999075,0.007985,0.012162,-0.040458,5.166468,-0.420095,0.561956
100045120000000,17.183706,-1.613877,1.567474,0.999076,0.008046,0.012542,-0.040312,5.164106,-0.418424,0.561852
100045130000000,17.235334,-1.618052,1.573092,0.999077,0.008107,0.012923,-0.040165,5.161670,-0.416737,0.561740
100045140000000,17.286940,-1.622211,1.578709,0.999077,0.008169,0.013303,-0.040017,5.159159,-0.415036,0.561618
100045150000000,17.338518,-1.626354,1.584324,0.999077,0.008230,0.013683,-0.039868,5.156573,-0.413320,0.561488
100045160000000,17.390070,-1.630478,1.589939,0.999077,0.008291,0.014062,-0.039718,5.153913,-0.411589,0.561348
100045170000000,17.441595,-1.634585,1.595551,0.999078,0.008352,0.014441,-0.039567,5.151179,-0.409844,0.561200
100045180000000,17.493092,-1.638675,1.601162,0.999077,0.008413,0.014820,-0.039415,5.148370,-0.408083,0.561043
100045190000000,17.544561,-1.642747,1.606772,0.999077,0.008475,0.015199,-0.039262,5.145488,-0.406308,0.560877
100045200000000,17.596003,-1.646801,1.612380,0.999077,0.008536,0.015577,-0.039108,5.142529,-0.404518,0.560702
100045210000000,17.647411,-1.650837,1.617986,0.999077,0.008597,0.015954,-0.038952,5.139496,-0.402714,0.560517
100045220000000,17.698792,-1.654855,1.623590,0.999076,0.008658,0.016332,-0.038796,5.136390,-0.400895,0.560324
100045230000000,17.750141,-1.658855,1.629193,0.999075,0.008720,0.016709,-0.038639,5.133207,-0.399061,0.560122
100045240000000,17.801453,-1.662836,1.634793,0.999075,0.008781,0.017085,-0.038480,5.129952,-0.397213,0.559911
100045250000000,17.852741,-1.666799,1.640391,0.999074,0.008843,0.017462,-0.038320,5.126624,-0.395350,0.559691
100045260000000,17.903984,-1.670743,1.645986,0.999073,0.008904,0.017837,-0.038159,5.123221,-0.393472,0.559462
100045270000000,17.955204,-1.674668,1.651580,0.999072,0.008966,0.018213,-0.037998,5.119743,-0.391580,0.559224
100045280000000,18.006382,-1.678575,1.657171,0.999070,0.009027,0.018588,-0.037835,5.116190,-0.389673,0.558977
100045290000000,18.057526,-1.682462,1.662760,0.999069,0.009089,0.018962,-0.037670,5.112565,-0.387752,0.558722
100045300000000,18.108631,-1.686330,1.668345,0.999067,0.009150,0.019336,-0.037505,5.108865,-0.385816,0.558457
100045310000000,18.159706,-1.690178,1.673929,0.999066,0.009212,0.019710,-0.037338,5.105093,-0.383866,0.558184
100045320000000,18.210735,-1.694007,1.679509,0.999064,0.009273,0.020083,-0.037171,5.101246,-0.381901,0.557902
100045330000000,18.261732,-1.697816,1.685087,0.999062,0.009335,0.020455,-0.037002,5.097325,-0.379922,0.557610
100045340000000,18.312679,-1.701605,1.690661,0.999060,0.009397,0.020827,-0.036832,5.093329,-0.377929,0.557310
100045350000000,18.363594,-1.705375,1.696233,0.999058,0.009459,0.021199,-0.036661,5.089261,-0.375921,0.557001
100045360000000,18.414469,-1.709124,1.701801,0.999056,0.009520,0.021570,-0.036489,5.085120,-0.373899,0.556683
100045370000000,18.465294,-1.712853,1.707366,0.999054,0.009582,0.021941,-0.036315,5.080905,-0.371862,0.556356
100045380000000,18.516087,-1.716561,1.712929,0.999051,0.009644,0.022311,-0.036140,5.076617,-0.369811,0.556021
100045390000000,18.566830,-1.720249,1.718487,0.999049,0.009706,0.022680,-0.035964,5.072255,-0.367746,0.555676
100045400000000,18.617533,-1.723916,1.724042,0.999046,0.009767,0.023049,-0.035787,5.067821,-0.365666,0.555323
100045410000000,18.668184,-1.727562,1.729593,0.999043,0.009829,0.023418,-0.035609,5.063312,-0.363573,0.554961
100045420000000,18.718794,-1.731187,1.735141,0.999040,0.009891,0.023785,-0.035429,5.058732,-0.361465,0.554590
100045430000000,18.769363,-1.734791,1.740685,0.999037,0.009953,0.024153,-0.035248,5.054079,-0.359343,0.554210
100045440000000,18.819874,-1.738374,1.746225,0.999034,0.010015,0.024519,-0.035066,5.049352,-0.357206,0.553822
100045450000000,18.870346,-1.741936,1.751762,0.999031,0.010077,0.024886,-0.034882,5.044554,-0.355056,0.553424
100045460000000,18.920767,-1.745475,1.757293,0.999027,0.010139,0.025251,-0.034698,5.039681,-0.352892,0.553018
100045470000000,18.971142,-1.748994,1.762822,0.999024,0.010201,0.025616,-0.034512,5.034736,-0.350713,0.552603
100045480000000,19.021461,-1.752489,1.768346,0.999020,0.010263,0.025980,-0.034324,5.029720,-0.348521,0.552180
100045490000000,19.071735,-1.755964,1.773865,0.999017,0.010325,0.026344,-0.034136,5.024630,-0.346315,0.551747
100045500000000,19.121956,-1.759415,1.779380,0.999013,0.010387,0.026707,-0.033946,5.019469,-0.344094,0.551306
100045510000000,19.172119,-1.762845,1.784891,0.999009,0.010449,0.027069,-0.033754,5.014235,-0.341859,0.550856
100045520000000,19.222240,-1.766253,1.790398,0.999005,0.010511,0.027431,-0.033562,5.008929,-0.339611,0.550398
100045530000000,19.272297,-1.769637,1.795899,0.999001,0.010573,0.027792,-0.033368,5.003554,-0.337349,0.549931
100045540000000,19.322309,-1.773000,1.801396,0.998997,0.010636,0.028152,-0.033172,4.998104,-0.335072,0.549455
100045550000000,19.372263,-1.776339,1.806888,0.998992,0.010698,0.028512,-0.032976,4.992582,-0.332783,0.548970
100045560000000,19.422165,-1.779656,1.812376,0.998988,0.010760,0.028870,-0.032778,4.986991,-0.330479,0.548477
100045570000000,19.472002,-1.782949,1.817858,0.998983,0.010822,0.029229,-0.032578,4.981325,-0.328161,0.547975
100045580000000,19.521790,-1.786219,1.823335,0.998978,0.010884,0.029586,-0.032377,4.975591,-0.325830,0.547464
100045590000000,19.571514,-1.789465,1.828807,0.998974,0.010947,0.029943,-0.032175,4.969782,-0.323485,0.546944
100045600000000,19.621183,-1.792688,1.834274,0.998969,0.011009,0.030299,-0.031972,4.963904,-0.321126,0.546417
100045610000000,19.670795,-1.795888,1.839736,0.998964,0.011071,0.030654,-0.031766,4.957955,-0.318754,0.545880
100045620000000,19.720339,-1.799063,1.845191,0.998959,0.011134,0.031009,-0.031560,4.951935,-0.316368,0.545335
100045630000000,19.769831,-1.802215,1.850642,0.998953,0.011196,0.031362,-0.031352,4.945846,-0.313969,0.544781
100045640000000,19.819260,-1.805343,1.856087,0.998948,0.011258,0.031715,-0.031143,4.939683,-0.311556,0.544219
100045650000000,19.868622,-1.808446,1.861526,0.998943,0.011321,0.032068,-0.030932,4.933453,-0.309129,0.543648
100045660000000,19.917931,-1.811525,1.866960,0.998937,0.011383,0.032419,-0.030719,4.927151,-0.306690,0.543069
100045670000000,19.967169,-1.814579,1.872388,0.998932,0.011446,0.032770,-0.030505,4.920776,-0.304236,0.542481
100045680000000,20.016346,-1.817610,1.877810,0.998926,0.011508,0.033119,-0.030290,4.914333,-0.301769,0.541885
100045690000000,20.065449,-1.820615,1.883225,0.998920,0.011571,0.033468,-0.030073,4.907820,-0.299289,0.541279
100045700000000,20.114500,-1.823596,1.888635,0.998914,0.011633,0.033817,-0.029855,4.901239,-0.296796,0.540666
100045710000000,20.163475,-1.826551,1.894039,0.998908,0.011696,0.034164,-0.029635,4.894584,-0.294289,0.540044
100045720000000,20.212391,-1.829481,1.899436,0.998902,0.011758,0.034510,-0.029413,4.887862,-0.291770,0.539414
100045730000000,20.261234,-1.832386,1.904827,0.998896,0.011821,0.034856,-0.029190,4.881071,-0.289237,0.538775
100045740000000,20.310011,-1.835266,1.910212,0.998890,0.011883,0.035201,-0.028965,4.874210,-0.286690,0.538128
100045750000000,20.358719,-1.838120,1.915590,0.998883,0.011946,0.035545,-0.028739,4.867279,-0.284131,0.537472
100045760000000,20.407358,-1.840948,1.920961,0.998877,0.012009,0.035888,-0.028511,4.860280,-0.281558,0.536808
100045770000000,20.455925,-1.843751,1.926326,0.998870,0.012071,0.036230,-0.028281,4.853212,-0.278973,0.536136
100045780000000,20.504419,-1.846528,1.931684,0.998864,0.012134,0.036571,-0.028050,4.846076,-0.276375,0.535455
100045790000000,20.552845,-1.849279,1.937035,0.998857,0.012197,0.036911,-0.027817,4.838872,-0.273763,0.534766
100045800000000,20.601196,-1.852003,1.942379,0.998850,0.012260,0.037250,-0.027583,4.831597,-0.271138,0.534068
100045810000000,20.649479,-1.854701,1.947716,0.998843,0.012322,0.037589,-0.027347,4.824256,-0.268501,0.533363
100045820000000,20.697681,-1.857373,1.953046,0.998836,0.012385,0.037926,-0.027109,4.816844,-0.265851,0.532649
100045830000000,20.745811,-1.860019,1.958369,0.998829,0.012448,0.038263,-0.026869,4.809367,-0.263188,0.531927
100045840000000,20.793871,-1.862637,1.963685,0.998822,0.012511,0.038598,-0.026628,4.801819,-0.260512,0.531196
100045850000000,20.841850,-1.865229,1.968993,0.998814,0.012574,0.038933,-0.026385,4.794208,-0.257824,0.530457
100045860000000,20.889751,-1.867793,1.974294,0.998807,0.012637,0.039267,-0.026140,4.786524,-0.255123,0.529710
100045870000000,20.937580,-1.870331,1.979587,0.998799,0.012700,0.039599,-0.025894,4.778778,-0.252409,0.528955
100045880000000,20.985332,-1.872842,1.984873,0.998792,0.012763,0.039931,-0.025645,4.770961,-0.249682,0.528192
100045890000000,21.033001,-1.875325,1.990151,0.998784,0.012826,0.040262,-0.025395,4.763079,-0.246944,0.527420
100045900000000,21.080593,-1.877780,1.995421,0.998776,0.012889,0.040591,-0.025143,4.755132,-0.244192,0.526641
100045910000000,21.128101,-1.880209,2.000683,0.998768,0.012952,0.040920,-0.024890,4.747114,-0.241428,0.525853
100045920000000,21.175533,-1.882609,2.005938,0.998760,0.013015,0.041248,-0.024634,4.739032,-0.238652,0.525057
100045930000000,21.222883,-1.884982,2.011185,0.998752,0.013078,0.041574,-0.024377,4.730883,-0.235863,0.524253
100045940000000,21.270147,-1.887325,2.016423,0.998744,0.013141,0.041900,-0.024117,4.722669,-0.233062,0.523441
100045950000000,21.317335,-1.889643,2.021653,0.998736,0.013204,0.042224,-0.023856,4.714388,-0.230249,0.522620
100045960000000,21.364437,-1.891931,2.026876,0.998728,0.013267,0.042547,-0.023593,4.706041,-0.227423,0.521793
100045970000000,21.411457,-1.894190,2.032089,0.998719,0.013330,0.042870,-0.023328,4.697630,-0.224586,0.520956
100045980000000,21.458391,-1.896423,2.037295,0.998711,0.013394,0.043191,-0.023061,4.689152,-0.221736,0.520112
100045990000000,21.505241,-1.898625,2.042491,0.998702,0.013457,0.043511,-0.022792,4.680610,-0.218874,0.519260
100046000000000,21.552006,-1.900800,2.047680,0.998694,0.013520,0.043830,-0.022521,4.672002,-0.216000,0.518400
100046010000000,21.598679,-1.902945,2.052860,0.998685,0.013583,0.044148,-0.022249,4.663331,-0.213114,0.517532
100046020000000,21.645264,-1.905063,2.058030,0.998676,0.013647,0.044465,-0.021974,4.654593,-0.210216,0.516656
100046030000000,21.691769,-1.907150,2.063193,0.998667,0.013710,0.044781,-0.021697,4.645792,-0.207306,0.515772
100046040000000,21.738182,-1.909208,2.068346,0.998658,0.013773,0.045095,-0.021418,4.636923,-0.204385,0.514881
100046050000000,21.784508,-1.911238,2.073490,0.998649,0.013837,0.045409,-0.021137,4.627995,-0.201451,0.513981
100046060000000,21.830744,-1.913237,2.078626,0.998640,0.013900,0.045721,-0.020854,4.618999,-0.198505,0.513074
100046070000000,21.876888,-1.915208,2.083752,0.998631,0.013964,0.046032,-0.020569,4.609947,-0.195549,0.512159
100046080000000,21.922937,-1.917149,2.088869,0.998621,0.014027,0.046342,-0.020281,4.600822,-0.192580,0.511236
100046090000000,21.968906,-1.919060,2.093976,0.998612,0.014091,0.046651,-0.019992,4.591642,-0.189600,0.510306
100046100000000,22.014771,-1.920940,2.099074,0.998602,0.014155,0.046958,-0.019700,4.582393,-0.186608,0.509368
100046110000000,22.060551,-1.922792,2.104164,0.998593,0.014218,0.047265,-0.019407,4.573085,-0.183605,0.508422
100046120000000,22.106232,-1.924612,2.109243,0.998583,0.014282,0.047570,-0.019111,4.563712,-0.180590,0.507468
100046130000000,22.151829,-1.926403,2.114313,0.998573,0.014346,0.047874,-0.018812,4.554277,-0.177564,0.506507
100046140000000,22.197321,-1.928164,2.119374,0.998563,0.014409,0.048176,-0.018512,4.544782,-0.174526,0.505538
100046150000000,22.242725,-1.929893,2.124424,0.998553,0.014473,0.048478,-0.018209,4.535222,-0.171478,0.504561
100046160000000,22.288025,-1.931593,2.129465,0.998543,0.014537,0.048778,-0.017904,4.525602,-0.168418,0.503577
100046170000000,22.333233,-1.933261,2.134495,0.998533,0.014601,0.049077,-0.017597,4.515922,-0.165347,0.502586
100046180000000,22.378345,-1.934901,2.139516,0.998523,0.014665,0.049375,-0.017288,4.506179,-0.162264,0.501587
100046190000000,22.423355,-1.936507,2.144527,0.998513,0.014728,0.049671,-0.016976,4.496374,-0.159171,0.500580
100046200000000,22.468273,-1.938083,2.149528,0.998502,0.014792,0.049967,-0.016661,4.486509,-0.156066,0.499566
100046210000000,22.513084,-1.939628,2.154518,0.998492,0.014856,0.050260,-0.016345,4.476584,-0.152951,0.498545
100046220000000,22.557804,-1.941142,2.159499,0.998481,0.014920,0.050553,-0.016026,4.466599,-0.149825,0.497516
100046230000000,22.602421,-1.942625,2.164469,0.998471,0.014985,0.050844,-0.015704,4.456551,-0.146688,0.496479
100046240000000,22.646938,-1.944076,2.169428,0.998460,0.015049,0.051134,-0.015380,4.446446,-0.143540,0.495436
100046250000000,22.691345,-1.945495,2.174377,0.998449,0.015113,0.051423,-0.015054,4.436281,-0.140381,0.494385
100046260000000,22.735657,-1.946883,2.179316,0.998438,0.015177,0.051710,-0.014725,4.426053,-0.137212,0.493326
100046270000000,22.779869,-1.948240,2.184244,0.998427,0.015241,0.051996,-0.014393,4.415769,-0.134031,0.492260
100046280000000,22.823971,-1.949564,2.189161,0.998416,0.015306,0.052281,-0.014059,4.405427,-0.130841,0.491188
100046290000000,22.867977,-1.950857,2.194067,0.998405,0.015370,0.052564,-0.013723,4.395025,-0.127640,0.490108
100046300000000,22.911877,-1.952117,2.198963,0.998394,0.015434,0.052846,-0.013383,4.384564,-0.124428,0.489020
100046310000000,22.955666,-1.953346,2.203848,0.998382,0.015499,0.053127,-0.013041,4.374047,-0.121206,0.487926
100046320000000,22.999352,-1.954542,2.208722,0.998371,0.015563,0.053406,-0.012697,4.363472,-0.117974,0.486825
100046330000000,23.042934,-1.955704,2.213584,0.998359,0.015628,0.053684,-0.012350,4.352839,-0.114732,0.485716
100046340000000,23.086418,-1.956836,2.218436,0.998348,0.015692,0.053960,-0.012000,4.342146,-0.111478,0.484600
100046350000000,23.129780,-1.957934,2.223277,0.998336,0.015757,0.054235,-0.011647,4.331398,-0.108216,0.483477
100046360000000,23.173038,-1.958999,2.228105,0.998324,0.015822,0.054509,-0.011292,4.320587,-0.104942,0.482347
100046370000000,23.216194,-1.960033,2.232923,0.998312,0.015886,0.054781,-0.010934,4.309725,-0.101659,0.481210
100046380000000,23.259235,-1.961034,2.237730,0.998300,0.015951,0.055051,-0.010573,4.298808,-0.098366,0.480066
100046390000000,23.302162,-1.962000,2.242524,0.998288,0.016016,0.055321,-0.010209,4.287832,-0.095063,0.478915
100046400000000,23.344988,-1.962934,2.247308,0.998276,0.016081,0.055589,-0.009842,4.276800,-0.091750,0.477758
100046410000000,23.387701,-1.963835,2.252079,0.998263,0.016146,0.055855,-0.009472,4.265716,-0.088428,0.476593
100046420000000,23.430305,-1.964704,2.256840,0.998251,0.016211,0.056120,-0.009100,4.254574,-0.085095,0.475421
100046430000000,23.472794,-1.965537,2.261588,0.998238,0.016276,0.056383,-0.008724,4.243373,-0.081753,0.474243
100046440000000,23.515177,-1.966338,2.266325,0.998226,0.016341,0.056645,-0.008346,4.232120,-0.078402,0.473058
100046450000000,23.557436,-1.967106,2.271049,0.998213,0.016406,0.056906,-0.007964,4.220818,-0.075041,0.471866
100046460000000,23.599588,-1.967839,2.275762,0.998200,0.016472,0.057164,-0.007579,4.209452,-0.071670,0.470667
100046470000000,23.641626,-1.968539,2.280463,0.998187,0.016537,0.057422,-0.007192,4.198037,-0.068290,0.469462
100046480000000,23.683554,-1.969204,2.285151,0.998174,0.016602,0.057678,-0.006801,4.186569,-0.064901,0.468250
100046490000000,23.725351,-1.969836,2.289827,0.998161,0.016668,0.057932,-0.006407,4.175046,-0.061502,0.467031
100046500000000,23.767054,-1.970435,2.294492,0.998147,0.016733,0.058185,-0.006010,4.163470,-0.058093,0.465806
100046510000000,23.808626,-1.970999,2.299143,0.998134,0.016799,0.058436,-0.005609,4.151842,-0.054677,0.464575
100046520000000,23.850086,-1.971527,2.303784,0.998120,0.016864,0.058686,-0.005206,4.140159,-0.051250,0.463336
100046530000000,23.891426,-1.972023,2.308410,0.998107,0.016930,0.058934,-0.004799,4.128424,-0.047815,0.462091
100046540000000,23.932655,-1.972484,2.313025,0.998093,0.016996,0.059181,-0.004388,4.116640,-0.044371,0.460840
100046550000000,23.973761,-1.972911,2.317627,0.998079,0.017062,0.059425,-0.003975,4.104802,-0.040918,0.459582
100046560000000,24.014750,-1.973302,2.322217,0.998065,0.017128,0.059669,-0.003558,4.092915,-0.037457,0.458318
100046570000000,24.055616,-1.973660,2.326793,0.998051,0.017194,0.059911,-0.003137,4.080972,-0.033986,0.457048
100046580000000,24.096371,-1.973982,2.331358,0.998036,0.017260,0.060151,-0.002714,4.068981,-0.030507,0.455771
100046590000000,24.136990,-1.974270,2.335909,0.998022,0.017326,0.060389,-0.002286,4.056937,-0.027019,0.454487
100046600000000,24.177505,-1.974523,2.340448,0.998007,0.017392,0.060626,-0.001855,4.044846,-0.023523,0.453198
100046610000000,24.217892,-1.974740,2.344972,0.997993,0.017459,0.060862,-0.001421,4.032703,-0.020018,0.451903
100046620000000,24.258169,-1.974923,2.349485,0.997978,0.017525,0.061095,-0.000983,4.020513,-0.016505,0.450601
100046630000000,24.298300,-1.975070,2.353985,0.997963,0.017591,0.061327,-0.000541,4.008269,-0.012983,0.449293
100046640000000,24.338331,-1.975183,2.358471,0.997947,0.017658,0.061558,-0.000095,3.995979,-0.009453,0.447978
100046650000000,24.378223,-1.975259,2.362944,0.997932,0.017725,0.061786,0.000354,3.983640,-0.005915,0.446658
100046660000000,24.418007,-1.975301,2.367405,0.997916,0.017791,0.062013,0.000807,3.971251,-0.002369,0.445332
100046670000000,24.457647,-1.975307,2.371851,0.997901,0.017858,0.062239,0.001264,3.958813,0.001185,0.444000
100046680000000,24.497177,-1.975277,2.376284,0.997885,0.017925,0.062462,0.001724,3.946328,0.004748,0.442661
100046690000000,24.536581,-1.975212,2.380704,0.997869,0.017992,0.062684,0.002189,3.933795,0.008318,0.441317
100046700000000,24.575844,-1.975110,2.385111,0.997853,0.018059,0.062904,0.002658,3.921218,0.011896,0.439967
100046710000000,24.615002,-1.974974,2.389503,0.997836,0.018126,0.063123,0.003130,3.908595,0.015481,0.438611
100046720000000,24.654022,-1.974801,2.393882,0.997820,0.018194,0.063339,0.003607,3.895920,0.019075,0.437249
100046730000000,24.692923,-1.974592,2.398249,0.997803,0.018261,0.063554,0.004087,3.883201,0.022676,0.435881
100046740000000,24.731684,-1.974348,2.402601,0.997786,0.018329,0.063768,0.004572,3.870435,0.026284,0.434508
100046750000000,24.770334,-1.974067,2.406939,0.997769,0.018396,0.063979,0.005061,3.857624,0.029900,0.433129
100046760000000,24.808838,-1.973749,2.411262,0.997751,0.018464,0.064189,0.005554,3.844769,0.033524,0.431744
100046770000000,24.847218,-1.973396,2.415574,0.997734,0.018532,0.064397,0.006052,3.831869,0.037155,0.430353
100046780000000,24.885473,-1.973006,2.419870,0.997716,0.018600,0.064603,0.006553,3.818918,0.040792,0.428957
100046790000000,24.923597,-1.972580,2.424152,0.997698,0.018668,0.064807,0.007059,3.805932,0.044438,0.427555
100046800000000,24.961599,-1.972118,2.428421,0.997680,0.018736,0.065010,0.007570,3.792894,0.048089,0.426148
100046810000000,24.999462,-1.971619,2.432676,0.997662,0.018804,0.065211,0.008085,3.779821,0.051749,0.424735
100046820000000,25.037195,-1.971083,2.436916,0.997643,0.018872,0.065409,0.008604,3.766697,0.055415,0.423317
100046830000000,25.074797,-1.970510,2.441142,0.997624,0.018941,0.065607,0.009128,3.753532,0.059088,0.421893
100046840000000,25.112265,-1.969901,2.445354,0.997605,0.019009,0.065802,0.009657,3.740328,0.062768,0.420464
100046850000000,25.149601,-1.969255,2.449551,0.997585,0.019078,0.065995,0.010190,3.727081,0.066453,0.419030
100046860000000,25.186802,-1.968571,2.453734,0.997566,0.019147,0.066187,0.010728,3.713785,0.070147,0.417590
100046870000000,25.223881,-1.967852,2.457903,0.997546,0.019216,0.066376,0.011271,3.700457,0.073847,0.416145
100046880000000,25.260803,-1.967094,2.462057,0.997526,0.019285,0.066564,0.011819,3.687078,0.077553,0.414695
100046890000000,25.297619,-1.966300,2.466197,0.997505,0.019354,0.066750,0.012372,3.673666,0.081265,0.413239
100046900000000,25.334288,-1.965469,2.470322,0.997485,0.019424,0.066934,0.012929,3.660212,0.084984,0.411779
100046910000000,25.370829,-1.964602,2.474433,0.997463,0.019493,0.067116,0.013492,3.646711,0.088709,0.410313
100046920000000,25.407221,-1.963696,2.478529,0.997442,0.019563,0.067296,0.014059,3.633181,0.092439,0.408843
100046930000000,25.443480,-1.962751,2.482609,0.997421,0.019632,0.067474,0.014632,3.619604,0.096177,0.407367
100046940000000,25.479614,-1.961771,2.486676,0.997399,0.019702,0.067651,0.015210,3.605986,0.099921,0.405886
