#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100001020000000,0.501039,0.282937,0.494776,0.965352,-0.017377,0.062122,0.252853,1.245601,0.693575,0.009983
100001030000000,0.513656,0.289966,0.494886,0.965441,-0.017014,0.060733,0.252876,1.256535,0.699965,0.009431
100001040000000,0.526381,0.297057,0.494991,0.965527,-0.016648,0.059343,0.252900,1.267222,0.706217,0.008899
100001050000000,0.539210,0.304210,0.495091,0.965612,-0.016279,0.057952,0.252923,1.277663,0.712330,0.008387
100001060000000,0.552141,0.311423,0.495186,0.965695,-0.015906,0.056560,0.252946,1.287857,0.718303,0.007895
100001070000000,0.565171,0.318694,0.495276,0.965776,-0.015531,0.055167,0.252968,1.297805,0.724136,0.007422
100001080000000,0.578298,0.326023,0.495362,0.965854,-0.015153,0.053773,0.252990,1.307506,0.729828,0.006969
100001090000000,0.591520,0.333406,0.495444,0.965931,-0.014773,0.052379,0.253012,1.316961,0.735379,0.006534
100001100000000,0.604833,0.340844,0.495522,0.966006,-0.014391,0.050984,0.253033,1.326170,0.740788,0.006117
100001110000000,0.618237,0.348335,0.495596,0.966079,-0.014006,0.049588,0.253054,1.335133,0.746055,0.005719
100001120000000,0.631727,0.355877,0.495667,0.966150,-0.013620,0.048190,0.253074,1.343849,0.751179,0.005338
100001130000000,0.645302,0.363469,0.495734,0.966219,-0.013232,0.046793,0.253094,1.352319,0.756160,0.004975
100001140000000,0.658959,0.371109,0.495798,0.966286,-0.012843,0.045394,0.253113,1.360542,0.760998,0.004628
100001150000000,0.672697,0.378796,0.495859,0.966351,-0.012452,0.043993,0.253132,1.368519,0.765692,0.004298
100001160000000,0.686511,0.386529,0.495916,0.966414,-0.012061,0.042591,0.253150,1.376249,0.770242,0.003984
100001170000000,0.700400,0.394306,0.495971,0.966475,-0.011668,0.041188,0.253168,1.383732,0.774649,0.003686
100001180000000,0.714362,0.402126,0.496024,0.966534,-0.011274,0.039783,0.253185,1.390968,0.778910,0.003403
100001190000000,0.728393,0.409986,0.496074,0.966591,-0.010879,0.038376,0.253202,1.397957,0.783027,0.003135
100001200000000,0.742492,0.417887,0.496121,0.966646,-0.010483,0.036967,0.253218,1.404699,0.786999,0.002882
100001210000000,0.756656,0.425825,0.496167,0.966699,-0.010087,0.035557,0.253234,1.411192,0.790826,0.002643
100001220000000,0.770882,0.433801,0.496210,0.966750,-0.009690,0.034144,0.253249,1.417437,0.794507,0.002418
100001230000000,0.785169,0.441812,0.496252,0.966799,-0.009293,0.032730,0.253264,1.423434,0.798043,0.002206
100001240000000,0.799513,0.449857,0.496291,0.966846,-0.008896,0.031314,0.253278,1.429183,0.801433,0.002008
100001250000000,0.813912,0.457934,0.496329,0.966891,-0.008498,0.029896,0.253291,1.434682,0.804677,0.001822
100001260000000,0.828363,0.466042,0.496366,0.966934,-0.008100,0.028476,0.253304,1.439932,0.807776,0.001649
100001270000000,0.842864,0.474180,0.496401,0.966975,-0.007701,0.027054,0.253316,1.444932,0.810728,0.001488
100001280000000,0.857413,0.482346,0.496435,0.967013,-0.007303,0.025629,0.253328,1.449682,0.813534,0.001339
100001290000000,0.872007,0.490538,0.496467,0.967050,-0.006904,0.024203,0.253339,1.454182,0.816193,0.001201
100001300000000,0.886644,0.498756,0.496499,0.967085,-0.006506,0.022775,0.253349,1.458431,0.818706,0.001073
100001310000000,0.901320,0.506997,0.496529,0.967117,-0.006108,0.021345,0.253359,1.462429,0.821072,0.000957
100001320000000,0.916034,0.515261,0.496559,0.967148,-0.005709,0.019913,0.253368,1.466175,0.823292,0.000851
100001330000000,0.930783,0.523545,0.496588,0.967176,-0.005311,0.018479,0.253377,1.469669,0.825365,0.000755
100001340000000,0.945564,0.531848,0.496616,0.967203,-0.004913,0.017044,0.253385,1.472912,0.827291,0.000668
100001350000000,0.960376,0.540169,0.496644,0.967227,-0.004516,0.015606,0.253392,1.475902,0.829071,0.000590
100001360000000,0.975214,0.548506,0.496671,0.967249,-0.004118,0.014168,0.253399,1.478638,0.830703,0.000522
100001370000000,0.990078,0.556859,0.496698,0.967269,-0.003721,0.012729,0.253405,1.481122,0.832189,0.000461
100001380000000,1.004964,0.565224,0.496725,0.967287,-0.003325,0.011288,0.253411,1.483352,0.833528,0.000409
100001390000000,1.019869,0.573602,0.496751,0.967303,-0.002929,0.009846,0.253416,1.485329,0.834720,0.000365
100001400000000,1.034791,0.581989,0.496777,0.967316,-0.002533,0.008404,0.253420,1.487052,0.835765,0.000328
100001410000000,1.049729,0.590386,0.496803,0.967328,-0.002138,0.006961,0.253424,1.488521,0.836664,0.000299
100001420000000,1.064678,0.598790,0.496829,0.967337,-0.001743,0.005517,0.253427,1.489735,0.837416,0.000276
100001430000000,1.079638,0.607201,0.496855,0.967344,-0.001349,0.004073,0.253429,1.490695,0.838021,0.000260
100001440000000,1.094603,0.615615,0.496881,0.967349,-0.000956,0.002629,0.253431,1.491401,0.838479,0.000250
