#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100055500000000,-0.244349942,0.290992320,0.003588119,0.017038425,0.017547876,10.026484489
100055510000000,-0.244349942,0.290992320,0.003588119,0.017038425,0.017547876,10.026484489
100055520000000,-0.197268084,0.245103732,-0.005419647,0.015604092,0.019026339,10.030881882
100055530000000,-0.197268084,0.245103732,-0.005419647,0.015604092,0.019026339,10.030881882
100055540000000,-0.160651669,0.193957999,-0.008155456,0.019052299,0.017231643,10.018938065
100055550000000,-0.160651669,0.193957999,-0.008155456,0.019052299,0.017231643,10.018938065
100055560000000,-0.120199867,0.158248514,-0.011058930,0.026437268,0.028546661,10.004721642
100055570000000,-0.120199867,0.158248514,-0.011058930,0.026437268,0.028546661,10.004721642
100055580000000,-0.081318580,0.116583034,-0.014531210,0.023922032,0.027924031,10.006118774
100055590000000,-0.081318580,0.116583034,-0.014531210,0.023922032,0.027924031,10.006118774
100055600000000,-0.059336729,0.083740190,-0.016123775,0.024082690,0.021515369,10.003545761
100055610000000,-0.059336729,0.083740190,-0.016123775,0.024082690,0.021515369,10.003545761
100055620000000,-0.033960693,0.045122758,-0.006865362,0.028614961,0.026293397,10.003595352
100055630000000,-0.033960693,0.045122758,-0.006865362,0.028614961,0.026293397,10.003595352
100055640000000,-0.004906528,0.026445067,-0.009051817,0.030539637,0.024056405,9.988713264
100055650000000,-0.004906528,0.026445067,-0.009051817,0.030539637,0.024056405,9.988713264
100055660000000,0.017671410,-0.007154024,-0.009724337,0.019558791,0.020808816,9.991006851
100055670000000,0.017671410,-0.007154024,-0.009724337,0.019558791,0.020808816,9.991006851
100055680000000,0.025043162,-0.033803210,-0.004801980,0.025835874,0.012458533,9.988798141
100055690000000,0.025043162,-0.033803210,-0.004801980,0.025835874,0.012458533,9.988798141
100055700000000,0.045289993,-0.052943509,0.002642326,0.033542208,0.023856878,9.999988556
100055710000000,0.045289993,-0.052943509,0.002642326,0.033542208,0.023856878,9.999988556
100055720000000,0.054449495,-0.072696947,0.000614529,0.025774460,0.021437556,9.975090027
100055730000000,0.054449495,-0.072696947,0.000614529,0.025774460,0.021437556,9.975090027
100055740000000,0.064303130,-0.084030189,0.007168203,0.014561435,0.022825480,9.962801933
100055750000000,0.064303130,-0.084030189,0.007168203,0.014561435,0.022825480,9.962801933
100055760000000,0.061286654,-0.095525995,0.007827684,0.023204565,0.022036880,9.971173286
100055770000000,0.061286654,-0.095525995,0.007827684,0.023204565,0.022036880,9.971173286
100055780000000,0.069258571,-0.108485259,0.003349497,0.015441624,0.014743656,9.967351913
100055790000000,0.069258571,-0.108485259,0.003349497,0.015441624,0.014743656,9.967351913
100055800000000,0.066714056,-0.116577357,0.013763646,0.018275559,0.012254298,9.974475861
100055810000000,0.066714056,-0.116577357,0.013763646,0.018275559,0.012254298,9.974475861
100055820000000,0.071105331,-0.129394293,0.008925389,0.020980824,-0.006081730,9.958757401
100055830000000,0.071105331,-0.129394293,0.008925389,0.020980824,-0.006081730,9.958757401
100055840000000,0.066122577,-0.134539649,0.013877565,0.015893910,-0.001519412,9.948049545
100055850000000,0.066122577,-0.134539649,0.013877565,0.015893910,-0.001519412,9.948049545
100055860000000,0.065711923,-0.136735141,0.009899430,0.013763894,0.010795206,9.956826210
100055870000000,0.065711923,-0.136735141,0.009899430,0.013763894,0.010795206,9.956826210
100055880000000,0.058423754,-0.147488952,0.011554278,0.031417698,-0.008366480,9.945053101
100055890000000,0.058423754,-0.147488952,0.011554278,0.031417698,-0.008366480,9.945053101
100055900000000,0.060170986,-0.148847595,0.010358093,0.022308197,0.000944629,9.938411713
100055910000000,0.060170986,-0.148847595,0.010358093,0.022308197,0.000944629,9.938411713
100055920000000,0.057021972,-0.150932297,0.001218496,0.026686830,0.001834035,9.938117981
100055930000000,0.057021972,-0.150932297,0.001218496,0.026686830,0.001834035,9.938117981
100055940000000,0.055445667,-0.147771284,0.012106462,0.021909060,0.001283780,9.933828354
100055950000000,0.055445667,-0.147771284,0.012106462,0.021909060,0.001283780,9.933828354
100055960000000,0.047780633,-0.152274057,0.008389026,0.016412769,0.006102845,9.935310364
100055970000000,0.047780633,-0.152274057,0.008389026,0.016412769,0.006102845,9.935310364
100055980000000,0.040710188,-0.158013716,0.002404238,0.020312661,0.003066063,9.917945862
100055990000000,0.040710188,-0.158013716,0.002404238,0.020312661,0.003066063,9.917945862
100056000000000,0.037712730,-0.156510830,0.006093537,0.023446504,-0.002402529,9.924214363
100056010000000,0.037712730,-0.156510830,0.006093537,0.023446504,-0.002402529,9.924214363
100056020000000,0.037509046,-0.160537601,0.008275989,0.015709367,-0.004372880,9.918344498
100056030000000,0.037509046,-0.160537601,0.008275989,0.015709367,-0.004372880,9.918344498
100056040000000,0.036823064,-0.164287269,0.002384192,0.009059066,0.003763050,9.919506073
100056050000000,0.036823064,-0.164287269,0.002384192,0.009059066,0.003763050,9.919506073
100056060000000,0.028142359,-0.168846548,0.000786137,0.016116872,-0.012441307,9.917557716
100056070000000,0.028142359,-0.168846548,0.000786137,0.016116872,-0.012441307,9.917557716
100056080000000,0.027442899,-0.168037206,0.011157043,0.017343875,-0.001325160,9.910703659
100056090000000,0.027442899,-0.168037206,0.011157043,0.017343875,-0.001325160,9.910703659
100056100000000,0.020518843,-0.166621447,0.005787318,0.020391922,-0.001528502,9.908574104
100056110000000,0.020518843,-0.166621447,0.005787318,0.020391922,-0.001528502,9.908574104
100056120000000,0.022394102,-0.170649841,0.005517177,0.017292416,0.006128132,9.905666351
100056130000000,0.022394102,-0.170649841,0.005517177,0.017292416,0.006128132,9.905666351
100056140000000,0.013608350,-0.168858960,0.004677342,0.022938203,0.005089775,9.896135330
100056150000000,0.013608350,-0.168858960,0.004677342,0.022938203,0.005089775,9.896135330
100056160000000,0.019347467,-0.170034796,0.000718269,0.016858753,0.001217067,9.891168594
100056170000000,0.019347467,-0.170034796,0.000718269,0.016858753,0.001217067,9.891168594
100056180000000,0.015979577,-0.175921038,-0.000288949,0.010522081,-0.003520831,9.904212952
100056190000000,0.015979577,-0.175921038,-0.000288949,0.010522081,-0.003520831,9.904212952
100056200000000,0.010929918,-0.180216327,-0.000963752,0.024181420,-0.005522639,9.887063980
100056210000000,0.010929918,-0.180216327,-0.000963752,0.024181420,-0.005522639,9.887063980
100056220000000,0.012263888,-0.175622120,0.004424172,0.023105701,-0.003088072,9.887835503
100056230000000,0.012263888,-0.175622120,0.004424172,0.023105701,-0.003088072,9.887835503
100056240000000,0.014577262,-0.181147411,0.001454688,0.031161593,0.003197595,9.873559952
100056250000000,0.014577262,-0.181147411,0.001454688,0.031161593,0.003197595,9.873559952
100056260000000,0.009255467,-0.182765245,0.005976174,0.030389816,-0.000420377,9.891456604
100056270000000,0.009255467,-0.182765245,0.005976174,0.030389816,-0.000420377,9.891456604
100056280000000,0.008416798,-0.181943387,0.003112564,0.024044026,-0.005937964,9.873582840
100056290000000,0.008416798,-0.181943387,0.003112564,0.024044026,-0.005937964,9.873582840
100056300000000,0.007016277,-0.190099254,0.001764694,0.022486260,-0.006567299,9.865002632
100056310000000,0.007016277,-0.190099254,0.001764694,0.022486260,-0.006567299,9.865002632
100056320000000,0.010235556,-0.188584372,-0.001640433,0.023445645,-0.002496451,9.876462936
100056330000000,0.010235556,-0.188584372,-0.001640433,0.023445645,-0.002496451,9.876462936
100056340000000,0.010176247,-0.190463692,0.002460829,0.025638888,0.001709461,9.868893623
100056350000000,0.010176247,-0.190463692,0.002460829,0.025638888,0.001709461,9.868893623
100056360000000,0.007263482,-0.189862907,0.003278731,0.014289416,-0.003559351,9.869388580
100056370000000,0.007263482,-0.189862907,0.003278731,0.014289416,-0.003559351,9.869388580
100056380000000,0.002325336,-0.190842539,0.001648493,0.034753084,-0.003007963,9.853220940
100056390000000,0.002325336,-0.190842539,0.001648493,0.034753084,-0.003007963,9.853220940
100056400000000,0.008169059,-0.200847492,0.000560565,0.010099893,0.004098400,9.852192879
100056410000000,0.008169059,-0.200847492,0.000560565,0.010099893,0.004098400,9.852192879
100056420000000,0.003346890,-0.193850562,0.000174955,0.008657662,-0.002685323,9.856339455
100056430000000,0.003346890,-0.193850562,0.000174955,0.008657662,-0.002685323,9.856339455
100056440000000,0.009546254,-0.197816610,0.004756281,0.026508242,-0.012374260,9.847872734
100056450000000,0.009546254,-0.197816610,0.004756281,0.026508242,-0.012374260,9.847872734
100056460000000,0.004970314,-0.199266285,0.005459540,0.017296320,-0.000399046,9.855411530
100056470000000,0.004970314,-0.199266285,0.005459540,0.017296320,-0.000399046,9.855411530
100056480000000,0.005970933,-0.205671176,-0.001831518,0.019618237,-0.009050876,9.837987900
100056490000000,0.005970933,-0.205671176,-0.001831518,0.019618237,-0.009050876,9.837987900
100056500000000,0.004906049,-0.202126920,0.003457453,0.025279740,0.012624703,9.827466965
100056510000000,0.004906049,-0.202126920,0.003457453,0.025279740,0.012624703,9.827466965
100056520000000,0.002484716,-0.209425211,0.000173563,0.018040162,-0.003045924,9.833835602
100056530000000,0.002484716,-0.209425211,0.000173563,0.018040162,-0.003045924,9.833835602
100056540000000,0.006841725,-0.209142283,0.001564733,0.027403682,0.001002245,9.839792252
100056550000000,0.006841725,-0.209142283,0.001564733,0.027403682,0.001002245,9.839792252
100056560000000,0.003120701,-0.215478495,0.000268134,0.023589408,0.004732773,9.836160660
100056570000000,0.003120701,-0.215478495,0.000268134,0.023589408,0.004732773,9.836160660
100056580000000,0.003974009,-0.212804094,0.001279937,0.017452769,0.003542550,9.835741043
100056590000000,0.003974009,-0.212804094,0.001279937,0.017452769,0.003542550,9.835741043
100056600000000,0.004551648,-0.215207249,-0.002398032,0.022090416,0.000520453,9.826970100
100056610000000,0.004551648,-0.215207249,-0.002398032,0.022090416,0.000520453,9.826970100
100056620000000,0.001226110,-0.215845019,0.000529471,0.027037090,0.003372770,9.821753502
100056630000000,0.001226110,-0.215845019,0.000529471,0.027037090,0.003372770,9.821753502
100056640000000,0.003424522,-0.220114216,0.001179904,0.020665511,-0.013476014,9.825910568
100056650000000,0.003424522,-0.220114216,0.001179904,0.020665511,-0.013476014,9.825910568
100056660000000,0.003239739,-0.216829211,-0.004164745,0.021379715,0.007696316,9.817690849
100056670000000,0.003239739,-0.216829211,-0.004164745,0.021379715,0.007696316,9.817690849
100056680000000,0.002036307,-0.214962244,-0.000206521,0.033464666,-0.011319969,9.817048073
100056690000000,0.002036307,-0.214962244,-0.000206521,0.033464666,-0.011319969,9.817048073
100056700000000,0.000605272,-0.215235487,0.002894002,0.024839956,-0.005492527,9.819525719
100056710000000,0.000605272,-0.215235487,0.002894002,0.024839956,-0.005492527,9.819525719
100056720000000,-0.000262395,-0.220125705,-0.002227367,0.026289500,0.004276656,9.834413528
100056730000000,-0.000262395,-0.220125705,-0.002227367,0.026289500,0.004276656,9.834413528
100056740000000,0.003075986,-0.218566105,-0.003048539,0.016696826,0.005204400,9.823719025
100056750000000,0.003075986,-0.218566105,-0.003048539,0.016696826,0.005204400,9.823719025
100056760000000,-0.002612178,-0.224455610,-0.000225092,0.028794538,-0.009015093,9.816728592
100056770000000,-0.002612178,-0.224455610,-0.000225092,0.028794538,-0.009015093,9.816728592
100056780000000,-0.003957929,-0.218545124,-0.001800570,0.023494177,0.002472001,9.824092865
100056790000000,-0.003957929,-0.218545124,-0.001800570,0.023494177,0.002472001,9.824092865
100056800000000,0.004886917,-0.226466641,0.001166247,0.026550667,0.004963398,9.811626434
100056810000000,0.004886917,-0.226466641,0.001166247,0.026550667,0.004963398,9.811626434
100056820000000,-0.000891463,-0.223983824,-0.000415316,0.022021705,-0.003702621,9.818917274
100056830000000,-0.000891463,-0.223983824,-0.000415316,0.022021705,-0.003702621,9.818917274
100056840000000,-0.002319930,-0.217640400,-0.002010278,0.025619449,0.008187929,9.816699982
100056850000000,-0.002319930,-0.217640400,-0.002010278,0.025619449,0.008187929,9.816699982
100056860000000,-0.000029888,-0.221818179,0.000460791,0.023058135,0.011354942,9.806517601
100056870000000,-0.000029888,-0.221818179,0.000460791,0.023058135,0.011354942,9.806517601
100056880000000,-0.001948797,-0.223193526,0.001273355,0.016435949,-0.010638915,9.813795090
100056890000000,-0.001948797,-0.223193526,0.001273355,0.016435949,-0.010638915,9.813795090
100056900000000,0.003233742,-0.219573453,0.003387174,0.032062091,0.000587931,9.820765495
100056910000000,0.003233742,-0.219573453,0.003387174,0.032062091,0.000587931,9.820765495
100056920000000,0.003144354,-0.217537969,-0.000095504,0.027116226,0.001640201,9.827719688
100056930000000,0.003144354,-0.217537969,-0.000095504,0.027116226,0.001640201,9.827719688
100056940000000,-0.000230145,-0.215630025,-0.003172733,0.012543044,0.002271663,9.832393646
100056950000000,-0.000230145,-0.215630025,-0.003172733,0.012543044,0.002271663,9.832393646
100056960000000,0.001125613,-0.221960112,-0.004655813,0.020662051,0.004793052,9.811613083
100056970000000,0.001125613,-0.221960112,-0.004655813,0.020662051,0.004793052,9.811613083
100056980000000,0.003027226,-0.218412623,-0.003624146,0.029212300,0.014568165,9.808842659
100056990000000,0.003027226,-0.218412623,-0.003624146,0.029212300,0.014568165,9.808842659
100057000000000,-0.004393010,-0.215935022,0.003343340,0.017880600,0.004032727,9.824263573
100057010000000,-0.004393010,-0.215935022,0.003343340,0.017880600,0.004032727,9.824263573
100057020000000,-0.001961150,-0.214553580,0.001431272,0.019792790,0.001709528,9.819562912
100057030000000,-0.001961150,-0.214553580,0.001431272,0.019792790,0.001709528,9.819562912
100057040000000,-0.005035267,-0.216140822,-0.000011712,0.006898907,-0.006424874,9.818575859
100057050000000,-0.005035267,-0.216140822,-0.000011712,0.006898907,-0.006424874,9.818575859
100057060000000,-0.003417435,-0.210784897,0.003463284,0.024524255,0.005155444,9.836086273
100057070000000,-0.003417435,-0.210784897,0.003463284,0.024524255,0.005155444,9.836086273
100057080000000,0.000541246,-0.215522736,-0.001852857,0.015550051,0.000257790,9.825278282
100057090000000,0.000541246,-0.215522736,-0.001852857,0.015550051,0.000257790,9.825278282
100057100000000,0.002587821,-0.210173488,-0.000651191,0.011127004,-0.010529339,9.833380699
100057110000000,0.002587821,-0.210173488,-0.000651191,0.011127004,-0.010529339,9.833380699
100057120000000,0.002166997,-0.206852928,-0.002320681,0.023469694,-0.003058374,9.837320328
100057130000000,0.002166997,-0.206852928,-0.002320681,0.023469694,-0.003058374,9.837320328
100057140000000,-0.003267066,-0.205112845,-0.001096960,0.020378772,-0.009522878,9.831562042
100057150000000,-0.003267066,-0.205112845,-0.001096960,0.020378772,-0.009522878,9.831562042
100057160000000,0.002274994,-0.206132337,0.004042281,0.035426155,0.004289828,9.835150719
100057170000000,0.002274994,-0.206132337,0.004042281,0.035426155,0.004289828,9.835150719
100057180000000,-0.002247471,-0.199735910,-0.000402594,0.018102428,0.005881079,9.838236809
100057190000000,-0.002247471,-0.199735910,-0.000402594,0.018102428,0.005881079,9.838236809
100057200000000,0.000305409,-0.195442811,0.000497648,0.010658499,0.006522670,9.841902733
100057210000000,0.000305409,-0.195442811,0.000497648,0.010658499,0.006522670,9.841902733
100057220000000,0.003138122,-0.197117016,-0.004354612,0.010325953,-0.009239584,9.833440781
100057230000000,0.003138122,-0.197117016,-0.004354612,0.010325953,-0.009239584,9.833440781
100057240000000,-0.000092406,-0.191478476,0.002497363,0.024500061,0.005841464,9.836557388
100057250000000,-0.000092406,-0.191478476,0.002497363,0.024500061,0.005841464,9.836557388
100057260000000,0.000053036,-0.191185236,0.002002127,0.021468710,-0.007469073,9.837447166
100057270000000,0.000053036,-0.191185236,0.002002127,0.021468710,-0.007469073,9.837447166
100057280000000,-0.002628515,-0.188589707,0.001236543,0.012419748,-0.001454204,9.845577240
100057290000000,-0.002628515,-0.188589707,0.001236543,0.012419748,-0.001454204,9.845577240
100057300000000,-0.003740013,-0.183895230,-0.001882980,0.018456511,0.000282586,9.859438896
100057310000000,-0.003740013,-0.183895230,-0.001882980,0.018456511,0.000282586,9.859438896
100057320000000,-0.005727526,-0.181474224,0.001500491,0.015768725,-0.002133504,9.847724915
100057330000000,-0.005727526,-0.181474224,0.001500491,0.015768725,-0.002133504,9.847724915
100057340000000,0.001478914,-0.172788978,0.001669806,0.018567704,0.000669375,9.856368065
100057350000000,0.001478914,-0.172788978,0.001669806,0.018567704,0.000669375,9.856368065
100057360000000,-0.002679145,-0.170496345,0.004064191,0.018367011,0.003423125,9.869798660
100057370000000,-0.002679145,-0.170496345,0.004064191,0.018367011,0.003423125,9.869798660
100057380000000,-0.000423423,-0.176113397,0.003943869,0.012392607,-0.001164600,9.862071991
100057390000000,-0.000423423,-0.176113397,0.003943869,0.012392607,-0.001164600,9.862071991
100057400000000,-0.001560527,-0.171872646,-0.000368197,0.028272802,0.006877795,9.863845825
100057410000000,-0.001560527,-0.171872646,-0.000368197,0.028272802,0.006877795,9.863845825
100057420000000,-0.000426738,-0.159369305,-0.001350294,0.011972331,0.007414490,9.863723755
100057430000000,-0.000426738,-0.159369305,-0.001350294,0.011972331,0.007414490,9.863723755
100057440000000,-0.004267997,-0.158712178,-0.000687883,-0.001092458,0.005379483,9.863354683
100057450000000,-0.004267997,-0.158712178,-0.000687883,-0.001092458,0.005379483,9.863354683
100057460000000,0.001358381,-0.152599454,0.003889562,0.016918214,-0.010403961,9.894512177
100057470000000,0.001358381,-0.152599454,0.003889562,0.016918214,-0.010403961,9.894512177
100057480000000,0.001019499,-0.145932689,-0.002192372,0.001779189,-0.008714959,9.887002945
100057490000000,0.001019499,-0.145932689,-0.002192372,0.001779189,-0.008714959,9.887002945
100057500000000,0.003182187,-0.144520655,-0.001925986,0.001652308,-0.007564127,9.891430855
100057510000000,0.003182187,-0.144520655,-0.001925986,0.001652308,-0.007564127,9.891430855
100057520000000,0.002495060,-0.137413010,0.005136759,0.013002581,0.003799692,9.888607979
100057530000000,0.002495060,-0.137413010,0.005136759,0.013002581,0.003799692,9.888607979
100057540000000,-0.002656914,-0.133995086,-0.002055341,0.002326829,0.000000104,9.887786865
100057550000000,-0.002656914,-0.133995086,-0.002055341,0.002326829,0.000000104,9.887786865
100057560000000,-0.000714825,-0.133266792,-0.002747004,-0.001958013,-0.013115630,9.882930756
100057570000000,-0.000714825,-0.133266792,-0.002747004,-0.001958013,-0.013115630,9.882930756
100057580000000,0.001937600,-0.128510997,0.000562129,0.007339789,-0.009469107,9.895783424
100057590000000,0.001937600,-0.128510997,0.000562129,0.007339789,-0.009469107,9.895783424
100057600000000,-0.000634206,-0.118695721,-0.004600808,0.004527360,-0.011142999,9.915229797
100057610000000,-0.000634206,-0.118695721,-0.004600808,0.004527360,-0.011142999,9.915229797
100057620000000,-0.001757656,-0.113694854,0.000755985,0.004919467,0.011588752,9.898573875
100057630000000,-0.001757656,-0.113694854,0.000755985,0.004919467,0.011588752,9.898573875
100057640000000,-0.004914157,-0.106624968,-0.004525241,0.014601974,-0.006103128,9.898989677
100057650000000,-0.004914157,-0.106624968,-0.004525241,0.014601974,-0.006103128,9.898989677
100057660000000,-0.000342199,-0.102361433,0.001663890,-0.008309336,-0.001213834,9.907281876
100057670000000,-0.000342199,-0.102361433,0.001663890,-0.008309336,-0.001213834,9.907281876
100057680000000,-0.003032216,-0.098836578,-0.000550523,0.006730653,-0.001872361,9.917289734
100057690000000,-0.003032216,-0.098836578,-0.000550523,0.006730653,-0.001872361,9.917289734
100057700000000,-0.003480392,-0.092152603,-0.001399084,0.005745891,-0.000429496,9.917819023
100057710000000,-0.003480392,-0.092152603,-0.001399084,0.005745891,-0.000429496,9.917819023
100057720000000,0.000933047,-0.079592779,0.000411116,-0.002532613,0.001997471,9.918690681
100057730000000,0.000933047,-0.079592779,0.000411116,-0.002532613,0.001997471,9.918690681
100057740000000,0.000632787,-0.074432999,0.001522494,-0.002015470,-0.003393963,9.929071426
100057750000000,0.000632787,-0.074432999,0.001522494,-0.002015470,-0.003393963,9.929071426
100057760000000,-0.005275235,-0.070456028,-0.000292900,-0.010039050,0.003821731,9.927747726
100057770000000,-0.005275235,-0.070456028,-0.000292900,-0.010039050,0.003821731,9.927747726
100057780000000,-0.002199163,-0.065208085,-0.002432555,0.001686679,-0.005862564,9.930129051
100057790000000,-0.002199163,-0.065208085,-0.002432555,0.001686679,-0.005862564,9.930129051
100057800000000,-0.003025415,-0.056108881,0.003615388,-0.003443647,0.010420188,9.920957565
100057810000000,-0.003025415,-0.056108881,0.003615388,-0.003443647,0.010420188,9.920957565
100057820000000,-0.000526463,-0.052627858,-0.001160546,0.004340481,-0.001851603,9.925012589
100057830000000,-0.000526463,-0.052627858,-0.001160546,0.004340481,-0.001851603,9.925012589
100057840000000,-0.001873062,-0.045519598,-0.002718061,-0.003235329,-0.002129003,9.941512108
100057850000000,-0.001873062,-0.045519598,-0.002718061,-0.003235329,-0.002129003,9.941512108
100057860000000,-0.002904468,-0.037775856,-0.005233055,-0.000838336,-0.002616480,9.937570572
100057870000000,-0.002904468,-0.037775856,-0.005233055,-0.000838336,-0.002616480,9.937570572
100057880000000,-0.002345159,-0.031795725,-0.002735939,-0.002205562,0.003988728,9.937601089
100057890000000,-0.002345159,-0.031795725,-0.002735939,-0.002205562,0.003988728,9.937601089
100057900000000,0.000065326,-0.021339195,0.003510383,-0.008236203,0.002984226,9.943795204
100057910000000,0.000065326,-0.021339195,0.003510383,-0.008236203,0.002984226,9.943795204
100057920000000,-0.000524559,-0.007868376,-0.001036415,-0.008819886,-0.005645901,9.943924904
100057930000000,-0.000524559,-0.007868376,-0.001036415,-0.008819886,-0.005645901,9.943924904
100057940000000,0.003260672,-0.006271330,0.001968289,-0.000081457,-0.009375647,9.945304871
100057950000000,0.003260672,-0.006271330,0.001968289,-0.000081457,-0.009375647,9.945304871
100057960000000,-0.001480604,0.005116997,-0.000469488,-0.002741355,0.002585351,9.944178581
100057970000000,-0.001480604,0.005116997,-0.000469488,-0.002741355,0.002585351,9.944178581
100057980000000,-0.002016802,0.007756265,-0.003092748,0.004504276,-0.004799858,9.927289963
100057990000000,-0.002016802,0.007756265,-0.003092748,0.004504276,-0.004799858,9.927289963
100058000000000,0.001982554,0.014944407,0.004141773,-0.001448382,-0.004570529,9.929864883
100058010000000,0.001982554,0.014944407,0.004141773,-0.001448382,-0.004570529,9.929864883
100058020000000,-0.002189561,0.019537020,-0.004826366,-0.007372774,0.003386348,9.937707901
100058030000000,-0.002189561,0.019537020,-0.004826366,-0.007372774,0.003386348,9.937707901
100058040000000,-0.005423396,0.032737780,0.001534495,-0.014758542,0.002926409,9.938659668
100058050000000,-0.005423396,0.032737780,0.001534495,-0.014758542,0.002926409,9.938659668
100058060000000,0.000433578,0.040303688,0.002478732,0.000336204,-0.001330435,9.920839310
100058070000000,0.000433578,0.040303688,0.002478732,0.000336204,-0.001330435,9.920839310
100058080000000,0.001959522,0.046364106,-0.000824606,-0.024537645,0.014569536,9.934762001
100058090000000,0.001959522,0.046364106,-0.000824606,-0.024537645,0.014569536,9.934762001
100058100000000,0.002332341,0.059598189,0.001784037,-0.022178032,-0.002728373,9.935435295
100058110000000,0.002332341,0.059598189,0.001784037,-0.022178032,-0.002728373,9.935435295
100058120000000,-0.000942444,0.070188366,0.001371128,-0.015997361,0.001038030,9.947834015
100058130000000,-0.000942444,0.070188366,0.001371128,-0.015997361,0.001038030,9.947834015
100058140000000,-0.004396208,0.072666131,0.000554787,-0.015290208,0.007295281,9.942189217
100058150000000,-0.004396208,0.072666131,0.000554787,-0.015290208,0.007295281,9.942189217
100058160000000,0.001038024,0.083082572,0.003899601,-0.022168275,-0.005751684,9.924080849
100058170000000,0.001038024,0.083082572,0.003899601,-0.022168275,-0.005751684,9.924080849
100058180000000,0.000864151,0.091601454,-0.001235120,-0.016732547,-0.000853196,9.919276237
100058190000000,0.000864151,0.091601454,-0.001235120,-0.016732547,-0.000853196,9.919276237
100058200000000,-0.000906531,0.103430107,0.002710643,-0.016466729,-0.009978354,9.929696083
100058210000000,-0.000906531,0.103430107,0.002710643,-0.016466729,-0.009978354,9.929696083
100058220000000,-0.000171904,0.109865360,-0.001471906,-0.011350833,0.000444397,9.795719147
100058230000000,-0.000171904,0.109865360,-0.001471906,-0.011350833,0.000444397,9.795719147
100058240000000,-0.044267409,0.032450728,3.275469542,-0.023211382,1.096413374,10.023594856
100058250000000,-0.044267409,0.032450728,3.275469542,-0.023211382,1.096413374,10.023594856
100058260000000,-0.082393155,-0.007477656,5.279713154,-0.175676942,0.651119590,9.977427483
100058270000000,-0.082393155,-0.007477656,5.279713154,-0.175676942,0.651119590,9.977427483
100058280000000,-0.100920156,-0.020548318,6.365422249,-0.301560968,0.334849119,9.963117599
100058290000000,-0.100920156,-0.020548318,6.365422249,-0.301560968,0.334849119,9.963117599
100058300000000,-0.111763321,0.003952116,6.801200390,-0.355386227,0.108581677,9.921502113
100058310000000,-0.111763321,0.003952116,6.801200390,-0.355386227,0.108581677,9.921502113
100058320000000,-0.107357390,0.041260123,6.734184265,-0.387399286,-0.072227687,9.908974648
100058330000000,-0.107357390,0.041260123,6.734184265,-0.387399286,-0.072227687,9.908974648
100058340000000,-0.080199301,0.101382479,6.313177109,-0.373794734,-0.197071433,9.881634712
100058350000000,-0.080199301,0.101382479,6.313177109,-0.373794734,-0.197071433,9.881634712
100058360000000,-0.051391214,0.174280778,5.657776356,-0.337134808,-0.274880737,9.866953850
100058370000000,-0.051391214,0.174280778,5.657776356,-0.337134808,-0.274880737,9.866953850
100058380000000,-0.007472545,0.254546016,4.866380215,-0.299521208,-0.324847639,9.859676361
100058390000000,-0.007472545,0.254546016,4.866380215,-0.299521208,-0.324847639,9.859676361
100058400000000,0.048258469,0.337517768,4.029151440,-0.249597222,-0.310785443,9.857824326
100058410000000,0.048258469,0.337517768,4.029151440,-0.249597222,-0.310785443,9.857824326
100058420000000,0.104645029,0.411507726,3.215966940,-0.207350492,-0.288183600,9.843692780
100058430000000,0.104645029,0.411507726,3.215966940,-0.207350492,-0.288183600,9.843692780
100058440000000,0.170090884,0.475477755,2.465391397,-0.177769825,-0.266297072,9.854885101
100058450000000,0.170090884,0.475477755,2.465391397,-0.177769825,-0.266297072,9.854885101
100058460000000,0.245652586,0.531216383,1.814753890,-0.142531395,-0.182259634,9.863706589
100058470000000,0.245652586,0.531216383,1.814753890,-0.142531395,-0.182259634,9.863706589
100058480000000,0.311468422,0.567039371,1.266099095,-0.117703468,-0.128657222,9.875863075
100058490000000,0.311468422,0.567039371,1.266099095,-0.117703468,-0.128657222,9.875863075
100058500000000,0.374899745,0.593673706,0.827971458,-0.103252470,-0.078314692,9.871289253
100058510000000,0.374899745,0.593673706,0.827971458,-0.103252470,-0.078314692,9.871289253
100058520000000,0.434161365,0.600950301,0.493934661,-0.077388704,-0.033364557,9.891502380
100058530000000,0.434161365,0.600950301,0.493934661,-0.077388704,-0.033364557,9.891502380
100058540000000,0.478775352,0.602781594,0.241439208,-0.059663981,-0.011435965,9.905437469
100058550000000,0.478775352,0.602781594,0.241439208,-0.059663981,-0.011435965,9.905437469
100058560000000,0.513703704,0.587422788,0.069358923,-0.039590448,0.010010602,9.913124084
100058570000000,0.513703704,0.587422788,0.069358923,-0.039590448,0.010010602,9.913124084
100058580000000,0.527662158,0.572700322,-0.034911796,-0.036730886,0.041727021,9.927009583
100058590000000,0.527662158,0.572700322,-0.034911796,-0.036730886,0.041727021,9.927009583
100058600000000,0.535587251,0.541044772,-0.110938489,-0.029633850,0.035373241,9.940273285
100058610000000,0.535587251,0.541044772,-0.110938489,-0.029633850,0.035373241,9.940273285
100058620000000,0.533660889,0.515827596,-0.139659256,-0.027019858,0.037665218,9.940910339
