#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100001900000000,-0.234671,0.403660,0.902321,0.498490,-0.015124,0.008721,0.866720,-0.301548,0.517640,0.514471
100001910000000,-0.237706,0.408870,0.907498,0.498490,-0.015054,0.008683,0.866721,-0.303323,0.520699,0.517635
100001920000000,-0.240759,0.414110,0.912707,0.498491,-0.014983,0.008643,0.866722,-0.305090,0.523744,0.520784
100001930000000,-0.243829,0.419380,0.917947,0.498491,-0.014911,0.008603,0.866724,-0.306848,0.526775,0.523919
100001940000000,-0.246916,0.424681,0.923219,0.498492,-0.014837,0.008562,0.866725,-0.308597,0.529791,0.527039
100001950000000,-0.250022,0.430012,0.928522,0.498493,-0.014764,0.008520,0.866726,-0.310337,0.532792,0.530144
100001960000000,-0.253144,0.435373,0.933855,0.498493,-0.014688,0.008478,0.866728,-0.312068,0.535778,0.533233
100001970000000,-0.256284,0.440763,0.939219,0.498494,-0.014613,0.008436,0.866729,-0.313790,0.538748,0.536307
100001980000000,-0.259441,0.446183,0.944614,0.498495,-0.014536,0.008392,0.866730,-0.315502,0.541703,0.539365
100001990000000,-0.262615,0.451633,0.950040,0.498495,-0.014458,0.008348,0.866731,-0.317205,0.544641,0.542406
100002000000000,-0.265805,0.457112,0.955495,0.498496,-0.014379,0.008303,0.866733,-0.318899,0.547564,0.545431
100002010000000,-0.269013,0.462620,0.960981,0.498497,-0.014299,0.008258,0.866734,-0.320583,0.550470,0.548439
100002020000000,-0.272238,0.468157,0.966497,0.498498,-0.014218,0.008212,0.866736,-0.322257,0.553360,0.551430
100002030000000,-0.275479,0.473722,0.972042,0.498498,-0.014136,0.008165,0.866737,-0.323922,0.556233,0.554404
100002040000000,-0.278736,0.479316,0.977617,0.498499,-0.014053,0.008118,0.866738,-0.325576,0.559089,0.557359
100002050000000,-0.282011,0.484939,0.983221,0.498500,-0.013969,0.008070,0.866740,-0.327221,0.561928,0.560297
100002060000000,-0.285301,0.490590,0.988855,0.498501,-0.013885,0.008022,0.866741,-0.328855,0.564750,0.563217
100002070000000,-0.288608,0.496269,0.994518,0.498502,-0.013799,0.007972,0.866742,-0.330479,0.567554,0.566119
100002080000000,-0.291931,0.501976,1.000209,0.498502,-0.013713,0.007923,0.866744,-0.332093,0.570340,0.569001
100002090000000,-0.295270,0.507711,1.005929,0.498503,-0.013625,0.007872,0.866745,-0.333696,0.573108,0.571865
100002100000000,-0.298625,0.513473,1.011678,0.498504,-0.013537,0.007822,0.866746,-0.335289,0.575859,0.574710
100002110000000,-0.301996,0.519262,1.017455,0.498505,-0.013447,0.007770,0.866748,-0.336871,0.578591,0.577535
100002120000000,-0.305382,0.525079,1.023259,0.498506,-0.013357,0.007718,0.866749,-0.338442,0.581304,0.580341
100002130000000,-0.308784,0.530922,1.029092,0.498506,-0.013266,0.007665,0.866751,-0.340003,0.583999,0.583126
100002140000000,-0.312202,0.536793,1.034953,0.498507,-0.013173,0.007612,0.866752,-0.341552,0.586674,0.585892
100002150000000,-0.315635,0.542690,1.040841,0.498508,-0.013081,0.007559,0.866753,-0.343090,0.589331,0.588638
100002160000000,-0.319084,0.548613,1.046756,0.498509,-0.012987,0.007504,0.866755,-0.344618,0.591968,0.591363
100002170000000,-0.322547,0.554563,1.052698,0.498510,-0.012892,0.007449,0.866756,-0.346133,0.594585,0.594068
100002180000000,-0.326026,0.560539,1.058668,0.498511,-0.012796,0.007394,0.866758,-0.347638,0.597184,0.596751
100002190000000,-0.329519,0.566540,1.064663,0.498511,-0.012700,0.007338,0.866759,-0.349131,0.599762,0.599414
100002200000000,-0.333028,0.572568,1.070685,0.498512,-0.012602,0.007281,0.866760,-0.350612,0.602320,0.602055
100002210000000,-0.336551,0.578620,1.076734,0.498513,-0.012503,0.007224,0.866762,-0.352082,0.604858,0.604675
100002220000000,-0.340089,0.584698,1.082808,0.498514,-0.012404,0.007167,0.866763,-0.353540,0.607375,0.607273
100002230000000,-0.343641,0.590801,1.088908,0.498515,-0.012304,0.007109,0.866765,-0.354986,0.609872,0.609850
100002240000000,-0.347207,0.596928,1.095034,0.498516,-0.012203,0.007050,0.866766,-0.356420,0.612348,0.612404
100002250000000,-0.350788,0.603080,1.101185,0.498516,-0.012101,0.006991,0.866768,-0.357842,0.614803,0.614937
100002260000000,-0.354383,0.609257,1.107362,0.498517,-0.011998,0.006931,0.866769,-0.359252,0.617238,0.617447
100002270000000,-0.357992,0.615458,1.113563,0.498518,-0.011894,0.006871,0.866770,-0.360649,0.619650,0.619934
100002280000000,-0.361615,0.621682,1.119789,0.498519,-0.011790,0.006810,0.866772,-0.362034,0.622042,0.622399
