#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100001230000000,0.011268887,-0.006563670,0.003613732,-0.002989233,-0.003123656,10.124917030
100001240000000,0.003536034,-0.011777780,0.001650690,-0.010803074,0.005136922,10.135931015
100001250000000,0.006498553,-0.003701319,-0.000560875,0.002996892,0.001513422,10.137123108
100001260000000,0.003520202,-0.007325996,0.003453125,0.003317833,-0.002096504,10.138118744
100001270000000,0.007896756,-0.007001757,0.001088566,0.016385794,0.004375026,10.133989334
100001280000000,0.004992942,-0.005402179,-0.001887827,0.002109647,-0.002079621,10.134218216
100001290000000,0.003568486,-0.004166766,-0.001719293,-0.006936878,-0.008317888,10.144260406
100001300000000,0.002790096,-0.010664484,0.003647527,-0.005244255,0.005087852,10.138932228
100001310000000,0.003501300,-0.006576088,-0.000200458,0.009993851,-0.001371101,10.149414062
100001320000000,0.008296544,-0.007459639,0.001150948,-0.015996158,-0.004943594,10.137744904
100001330000000,0.003534805,-0.013157042,0.001934846,0.004451275,-0.000367016,10.139348030
100001340000000,0.004919619,-0.007715182,-0.000959392,0.004915178,0.008538619,10.153871536
100001350000000,0.004772988,-0.010471287,0.000062283,0.009563267,0.003588140,10.131131172
100001360000000,0.009882851,-0.006480870,0.000007995,-0.003174692,0.003332183,10.136281967
100001370000000,0.004578379,-0.002986782,-0.001730114,-0.000731617,-0.008961648,10.129174232
100001380000000,0.006314643,-0.003706945,0.000888345,0.008040607,-0.008888125,10.148614883
100001390000000,0.000666771,-0.005867136,0.003889378,0.006479383,-0.011933729,10.149059296
100001400000000,0.004980097,-0.004421909,-0.002321198,0.006277710,-0.004064560,10.149093628
100001410000000,0.003099829,-0.008200023,0.003616474,0.002064496,-0.000674427,10.149127960
100001420000000,0.004859897,-0.007972628,-0.001643726,0.006078273,0.000091732,10.156225204
100001430000000,0.005412441,-0.007241663,0.000266097,-0.005784363,-0.001857072,10.156119347
100001440000000,0.001535166,-0.002554775,0.000415601,0.002432227,0.004595563,10.149212837
100001450000000,0.002296241,-0.009853791,0.002468515,0.004500806,-0.012327626,10.161767960
100001460000000,-0.001512373,-0.003040232,-0.001609216,0.003474295,-0.000385359,10.154726028
100001470000000,0.006165167,-0.008573974,0.005052167,0.003056139,-0.004454345,10.146382332
100001480000000,0.005620528,-0.006928311,-0.000505760,0.005073518,-0.001615167,10.151485443
100001490000000,0.005135645,-0.008680853,0.000117460,-0.005907595,0.000041589,10.163988113
100001500000000,0.004859844,-0.005028756,-0.000420229,0.009994209,-0.007918686,10.145842552
100001510000000,0.004446023,-0.005004530,-0.001387987,0.000055999,0.004178464,10.150951385
100001520000000,0.001946126,-0.004693461,-0.001181821,-0.002837270,-0.002311602,10.153862000
100001530000000,0.004586960,-0.010634463,-0.001388483,-0.001947522,-0.003547370,10.171312332
100001540000000,-0.000947746,-0.008502264,-0.002296703,0.006643087,0.003788799,10.158465385
100001550000000,0.000894821,-0.008181243,0.001212518,0.011564761,-0.004618362,10.166912079
100001560000000,0.004808891,-0.013760851,0.000305266,0.002925873,-0.007191032,10.158369064
100001570000000,-0.000391762,-0.006176904,0.002263981,-0.000798136,-0.003676966,10.158387184
100001580000000,0.005100156,-0.006072186,-0.001618310,0.002060652,0.011404976,10.166501999
100001590000000,0.004071769,-0.010810846,0.005880627,0.004517555,-0.008546069,10.166309357
100001600000000,-0.001495211,-0.010162761,-0.003794431,-0.000772983,0.014426336,10.154904366
100001610000000,0.002378069,-0.012804194,0.000767276,0.006794035,0.009585083,10.155139923
100001620000000,0.002907185,-0.009371264,-0.000514355,0.009879202,-0.002765596,10.166101456
100001630000000,0.001186713,-0.007099996,-0.000011320,0.011540949,-0.009260610,10.164793968
100001640000000,0.004536416,-0.009349450,-0.003321926,0.007541716,-0.000172809,10.152618408
100001650000000,0.000063592,-0.007428255,-0.000698286,-0.001429468,0.005454808,10.165588379
100001660000000,-0.001638938,-0.009261507,0.008044571,-0.007640362,0.007843390,10.157068253
100001670000000,-0.000455385,-0.010482720,-0.001951551,-0.003909796,0.007373303,10.158885956
100001680000000,0.003253661,-0.015853642,-0.001367399,0.019721568,-0.006871909,10.143928528
100001690000000,0.001601017,-0.014616795,0.003831740,-0.015069544,0.001815170,10.148705482
100001700000000,0.001196269,-0.015719393,-0.002235214,0.016860873,0.005136266,10.145036697
100001710000000,0.004282198,-0.004949949,0.000970180,0.010493964,0.010300383,10.159835815
100001720000000,0.001830435,-0.007947588,-0.000571891,0.001718640,-0.001950249,10.146676064
100001730000000,-0.003367176,-0.011572214,-0.000522869,-0.002380043,-0.009818852,10.159206390
100001740000000,-0.001600702,-0.017151861,0.000329709,0.016937912,-0.005328253,10.144720078
100001750000000,-0.003483885,-0.011077405,-0.000040931,0.004856318,-0.005228147,10.153314590
100001760000000,-0.000200193,-0.011994530,0.002058886,-0.005323291,-0.001679346,10.143518448
100001770000000,-0.000206304,-0.010951036,0.003307010,0.002069443,-0.009402052,10.142984390
100001780000000,-0.003380164,-0.015104405,-0.004574666,0.003818959,-0.005266488,10.151815414
100001790000000,0.002340735,-0.015287507,-0.002793209,-0.000354469,0.004767418,10.143943787
100001800000000,-0.001296220,-0.013017761,0.003083199,-0.006137162,0.000711262,10.143540382
100001810000000,-0.003027984,-0.012394635,0.001804594,-0.003934830,0.000000924,10.134994507
100001820000000,0.003113741,-0.018739117,-0.000537702,0.016101539,0.002483994,10.139471054
100001830000000,0.002862697,-0.016278539,-0.003723040,-0.002787620,0.004440933,10.140409470
100001840000000,-0.000573685,-0.016318228,0.002471794,0.003620386,-0.010102749,10.144142151
100001850000000,0.001759422,-0.012022998,0.002847684,0.004985839,0.001919955,10.138501167
100001860000000,-0.004985608,-0.012608337,-0.004291835,0.004494280,-0.001327351,10.137683868
100001870000000,0.002902266,-0.012715300,-0.002435553,-0.005043507,0.003124088,10.144289017
100001880000000,0.003337019,-0.017038956,-0.002426449,0.004157275,0.003588781,10.144434929
100001890000000,-0.003911178,-0.013692146,0.000123616,0.007631063,-0.003143951,10.157097816
100001900000000,0.000796852,-0.018978700,0.000079620,0.002151728,-0.001163930,10.139545441
100001910000000,-0.003156388,-0.016083954,0.001760676,-0.009658962,0.012347504,10.130212784
100001920000000,-0.001283033,-0.016614798,0.000206723,0.007492870,0.004482418,10.134207726
100001930000000,0.001115790,-0.017773278,-0.001707298,-0.012222022,0.006310984,10.125175476
100001940000000,-0.000927254,-0.015805688,0.006386396,-0.000549406,0.010074884,10.121069908
100001950000000,0.003692577,-0.012124446,-0.001901439,0.003530025,-0.003387466,10.120998383
100001960000000,-0.002158010,-0.017736904,-0.000596598,0.000601977,0.006957293,10.123278618
100001970000000,-0.001739914,-0.017117444,0.002222010,0.014141589,-0.007501021,10.116046906
100001980000000,0.002345771,-0.016289247,-0.001126052,0.017640412,-0.011076584,10.123615265
100001990000000,0.001436589,-0.023167796,-0.002154765,0.010594964,0.004090622,10.118505478
100002000000000,0.001180555,-0.018459881,-0.004727695,-0.002718478,0.000871241,10.108367920
100002010000000,-0.000074366,-0.019431170,0.000530898,-0.006129846,-0.002724275,10.103976250
100002020000000,-0.004037461,-0.019798046,-0.002101451,0.002061486,0.006686315,10.109302521
100002030000000,-0.001667946,-0.021970876,0.001310678,0.003492504,0.003603131,10.106805801
100002040000000,-0.005185073,-0.018806636,-0.002477572,0.004302487,-0.000658423,10.118050575
100002050000000,0.001411937,-0.022788772,-0.001670006,-0.007008910,0.004436001,10.108811378
100002060000000,0.000164347,-0.019730201,-0.000576580,0.004492089,0.005132347,10.098259926
100002070000000,0.004689091,-0.011740094,0.000020805,0.009107649,-0.002141565,10.103137970
100002080000000,0.001065597,-0.021086304,-0.000287564,0.007398456,0.001906320,10.106595993
100002090000000,0.001265746,-0.018181903,0.005345323,0.012601092,0.009802103,10.097301483
100002100000000,-0.000038331,-0.023673691,0.000906065,-0.000961736,-0.002259240,10.115331650
100002110000000,0.004123064,-0.022393646,-0.000910548,-0.000562549,-0.004650354,10.092741013
100002120000000,0.000518908,-0.020450361,-0.000350249,0.006767616,-0.010179490,10.098511696
100002130000000,0.001096114,-0.020515544,0.001401998,-0.004309446,0.003535300,10.090463638
100002140000000,0.001282783,-0.014639772,-0.003759164,0.004461959,-0.000063673,10.089809418
100002150000000,0.002306795,-0.020301679,-0.002370367,0.010432184,-0.006021202,10.088297844
100002160000000,-0.000964273,-0.024260655,0.001500327,0.001345083,0.003371790,10.100692749
100002170000000,-0.000406368,-0.020522304,0.000396985,-0.005037785,-0.007211864,10.084156036
100002180000000,0.000442500,-0.024316406,0.001031846,0.001821369,-0.003119484,10.082687378
100002190000000,0.000037508,-0.020676926,0.000735788,-0.002039656,-0.004352346,10.072217941
100002200000000,-0.004894417,-0.022402676,0.001775788,0.004764751,0.000066444,10.085726738
100002210000000,0.000622819,-0.017647181,0.002952174,0.006302357,-0.002274260,10.072674751
100002220000000,-0.000919369,-0.018907674,-0.002098979,0.007529631,-0.012840420,10.068490028
100002230000000,0.002703873,-0.023988148,-0.004803738,-0.002127886,0.006575234,10.062562943
100002240000000,0.005238228,-0.020876961,-0.001435426,0.001308650,0.008428313,10.063838959
100002250000000,-0.002040502,-0.021525459,0.002226150,0.002139956,0.002366260,10.059156418
100002260000000,-0.002265374,-0.023793502,-0.002032413,0.014296815,-0.001883887,10.044514656
100002270000000,0.000467142,-0.024379114,0.001646559,-0.006118849,0.003214173,10.066831589
100002280000000,0.000285433,-0.029698022,-0.004617484,0.013783500,0.005611055,10.051829338
100002290000000,0.000713392,-0.024275959,-0.007168923,0.012131527,-0.001059309,10.062385559
100002300000000,0.001789010,-0.024185058,0.000341171,-0.004053876,-0.004466124,10.059699059
100002310000000,-0.000997327,-0.021264216,0.002691958,0.011136830,0.007328741,10.058240891
100002320000000,0.001593414,-0.014099806,-0.001774457,-0.003192976,0.001938567,10.049070358
100002330000000,-0.003489060,-0.024785047,0.000437224,0.003607646,0.011670329,10.052716255
100002340000000,-0.002531498,-0.024822839,-0.002829791,0.004066497,0.001907825,10.041522980
100002350000000,-0.003899806,-0.021597091,0.002953270,0.003250644,0.000687577,10.043901443
100002360000000,0.002550050,-0.022908745,-0.003371834,-0.009714901,0.000721544,10.038986206
100002370000000,-0.004322853,-0.031744339,-0.002519614,-0.007725731,0.010722890,10.033698082
100002380000000,-0.001047491,-0.025478531,0.002123358,0.006812364,0.001326285,10.035200119
100002390000000,0.002473786,-0.026118126,-0.000980873,0.007856399,0.001407206,10.035983086
100002400000000,0.001584992,-0.024893148,-0.000157567,-0.007122129,-0.005454645,10.039518356
100002410000000,0.001152738,-0.025800692,0.003214433,0.010477394,-0.007913366,10.027158737
100002420000000,0.002918233,-0.024271373,0.002891222,0.012609556,-0.004210964,10.028904915
100002430000000,0.004536139,-0.025775548,-0.004254808,-0.000762790,0.004703499,10.022400856
100002440000000,0.000454794,-0.026802614,0.000506155,0.001744226,0.009270288,10.020138741
100002450000000,-0.000886680,-0.027849976,-0.003203434,0.002423882,-0.001237914,10.011283875
100002460000000,0.001982289,-0.029412303,0.000350199,0.008446649,0.002677016,10.014297485
100002470000000,0.002775762,-0.027548403,0.000080249,0.006345302,0.002646483,10.002019882
100002480000000,0.006065083,-0.028058983,-0.000000525,0.001500234,-0.004938588,10.015615463
100002490000000,-0.000862190,-0.030544886,0.003491288,0.012482077,0.000477940,10.006559372
100002500000000,-0.002143230,-0.029041780,-0.002564501,0.009865209,0.001318932,9.995040894
100002510000000,0.000693864,-0.030671988,0.001469964,0.015359864,-0.003873773,9.989137650
100002520000000,-0.001709154,-0.029317437,0.000690942,-0.011548340,-0.000880696,10.002717972
100002530000000,-0.000237517,-0.027252080,0.000656330,0.019341722,0.006413758,9.994488716
100002540000000,-0.000767679,-0.026072089,0.000769865,0.002577409,0.006091990,9.986921310
100002550000000,0.000944514,-0.025795624,-0.001178049,0.012014583,0.004189536,9.989105225
100002560000000,-0.000152530,-0.031195339,-0.003183749,0.011099160,0.005838804,9.995304108
100002570000000,-0.004328990,-0.030770482,-0.004864926,-0.013281614,0.005471222,9.987186432
100002580000000,0.000433481,-0.026371352,0.002201498,-0.012202978,0.001348466,9.984048843
100002590000000,0.003091652,-0.026261592,0.002463602,0.001682103,0.004700094,9.981555939
100002600000000,-0.004215518,-0.034118257,0.000178878,0.004918501,0.001145825,9.973237991
100002610000000,0.000415769,-0.024185658,0.000850854,-0.003135875,-0.002807818,9.974168777
100002620000000,-0.004462660,-0.031461459,-0.001181686,0.011467397,-0.008092381,9.968805313
100002630000000,0.000804093,-0.036315210,-0.001588039,0.007654920,-0.004396923,9.968202591
100002640000000,-0.002803274,-0.026824871,-0.002964269,0.018735752,-0.003509067,9.975286484
100002650000000,0.002521871,-0.034172278,0.001036065,0.016261384,-0.009441018,9.963415146
100002660000000,0.000743567,-0.034676991,-0.002970814,0.007447392,-0.005326964,9.964426041
100002670000000,0.001179668,-0.029637091,0.002527082,0.002511024,-0.002392739,9.966845512
100002680000000,-0.001771315,-0.035276137,-0.001204945,0.010337129,-0.004512705,9.967382431
100002690000000,0.000779745,-0.031270612,-0.002655970,0.001278192,0.005701598,9.953874588
100002700000000,-0.002968564,-0.031124162,-0.001381593,-0.010333031,0.007298306,9.946113586
100002710000000,-0.004603847,-0.028021036,-0.000491100,-0.000646643,-0.015200682,9.940461159
100002720000000,0.000333316,-0.032715634,-0.001405532,0.017151140,0.002247341,9.948081970
100002730000000,0.000479877,-0.038721472,0.004572931,0.002831109,-0.010687865,9.941627502
100002740000000,0.001298137,-0.029342188,0.000571208,0.016854949,0.010211561,9.940317154
100002750000000,-0.002117229,-0.033174936,0.001318535,0.013620757,0.004068010,9.946334839
100002760000000,-0.000850594,-0.032999411,-0.002820830,0.000350557,-0.002482153,9.935916901
100002770000000,-0.006032672,-0.036245469,-0.001764891,0.004797094,0.007162847,9.945388794
100002780000000,-0.000122097,-0.030746724,-0.004063083,0.000908121,0.001692541,9.918251038
100002790000000,-0.004005148,-0.032206591,0.001891986,0.004816391,0.006475702,9.937601089
100002800000000,-0.002011073,-0.030926747,0.000033426,0.009669840,0.004231419,9.925743103
100002810000000,-0.001214095,-0.028807439,0.000538349,-0.000650540,0.002025034,9.923578262
100002820000000,-0.000060998,-0.033063885,-0.000123031,0.003093943,-0.008168414,9.903914452
100002830000000,-0.001910249,-0.034283601,0.001917370,-0.016190179,-0.006750166,9.920097351
100002840000000,0.001498641,-0.027797343,0.002189497,0.010279201,0.003837775,9.906608582
100002850000000,-0.002529086,-0.032278948,0.001546177,0.013414167,-0.018003520,9.908770561
100002860000000,0.004979598,-0.034185015,0.002360610,0.007352948,0.004297480,9.911502838
100002870000000,0.000774528,-0.035240784,0.000891547,0.013978444,-0.002843961,9.911837578
100002880000000,0.002577415,-0.032831714,0.001238369,0.013264425,-0.003016111,9.901342392
100002890000000,-0.000664244,-0.027688198,-0.003135540,0.010309592,0.002778552,9.898094177
100002900000000,-0.001971819,-0.034075480,0.000318412,0.006214567,0.006704800,9.898474693
100002910000000,-0.003717502,-0.033778589,-0.001983743,0.005842492,-0.006073926,9.901313782
100002920000000,-0.003658787,-0.034199614,-0.002527974,0.001422852,-0.005455784,9.893207550
100002930000000,-0.000386936,-0.034835923,0.001273671,-0.007153526,0.000484031,9.885921478
100002940000000,-0.001329034,-0.035092920,-0.001139141,-0.004598141,-0.005458612,9.878681183
100002950000000,0.000252637,-0.031190775,-0.000213102,0.006445035,0.003156623,9.880984306
100002960000000,0.000500759,-0.031471238,0.005315379,0.008028135,-0.006428335,9.865690231
100002970000000,0.001889730,-0.030099424,-0.001639370,-0.010459892,-0.000974264,9.871822357
100002980000000,-0.003538690,-0.032019842,-0.003076030,0.014727946,-0.005084097,9.876762390
100002990000000,0.002670083,-0.033053149,-0.004629171,0.000193059,-0.006740769,9.865318298
100003000000000,-0.001416427,-0.038960204,0.001989469,0.010689408,-0.001152374,9.869146347
100003010000000,0.000693489,-0.034793779,0.001536148,0.003618371,0.002426315,9.869249344
100003020000000,-0.001063124,-0.030512579,-0.003995690,0.003019761,-0.007403737,9.863590240
100003030000000,-0.002135915,-0.032579906,-0.003705497,0.000653919,-0.002527028,9.852605820
100003040000000,0.000959826,-0.030136874,0.000229771,-0.000065848,0.001917560,9.850083351
100003050000000,-0.001752251,-0.036570959,0.004288761,0.006477993,-0.002342790,9.856119156
100003060000000,0.002962490,-0.030826887,0.001662943,0.002106275,-0.011051578,9.841653824
100003070000000,0.000931645,-0.029385813,-0.000448100,0.008113781,-0.003628561,9.844732285
100003080000000,0.000074873,-0.036049087,-0.000454991,-0.000578385,-0.005239619,9.849272728
