#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
100000690000000,-0.013347349,0.041363023,0.001415873,0.003673360,-0.000659809,9.806458473
100000700000000,-0.013098602,0.037683282,0.001665804,0.003656100,-0.000591621,9.802903175
100000710000000,-0.012789187,0.034193981,0.001820637,0.003614064,-0.000517026,9.799589157
100000720000000,-0.012424567,0.030890750,0.001897251,0.003574945,-0.000430435,9.796520233
100000730000000,-0.012011007,0.027770853,0.001910653,0.003513563,-0.000343174,9.793679237
100000740000000,-0.011554047,0.024829190,0.001874167,0.003446043,-0.000250638,9.791060448
100000750000000,-0.011059169,0.022060331,0.001799135,0.003372610,-0.000156283,9.788656235
100000760000000,-0.010531812,0.019458761,0.001696023,0.003293429,-0.000061750,9.786463737
100000770000000,-0.009977237,0.017018497,0.001573435,0.003210451,0.000031918,9.784473419
100000780000000,-0.009400554,0.014733320,0.001438407,0.003124151,0.000123143,9.782675743
100000790000000,-0.008806588,0.012596741,0.001297135,0.003047243,0.000218779,9.781067848
100000800000000,-0.008201124,0.010603776,0.001154394,0.002954632,0.000300318,9.779636383
100000810000000,-0.007588284,0.008747145,0.001014641,0.002860494,0.000375301,9.778383255
100000820000000,-0.006971799,0.007019494,0.000880341,0.002768345,0.000445470,9.777290344
100000830000000,-0.006355071,0.005413169,0.000753983,0.002689101,0.000519753,9.776361465
100000840000000,-0.005742711,0.003922222,0.000637365,0.002601534,0.000576481,9.775589943
100000850000000,-0.005137355,0.002539008,0.000531763,0.002519000,0.000628591,9.774968147
100000860000000,-0.004541579,0.001256305,0.000437679,0.002442703,0.000679612,9.774482727
100000870000000,-0.003958452,0.000067410,0.000355573,0.002368718,0.000720024,9.774127960
100000880000000,-0.003390250,-0.001034686,0.000285302,0.002300635,0.000757843,9.773900986
100000890000000,-0.002839329,-0.002056859,0.000225918,0.002239138,0.000780866,9.773801804
100000900000000,-0.002306789,-0.003005436,0.000177195,0.002185814,0.000802904,9.773817062
100000910000000,-0.001793823,-0.003886289,0.000138548,0.002132140,0.000822201,9.773937225
100000920000000,-0.001301951,-0.004705898,0.000108170,0.002089195,0.000833929,9.774164200
100000930000000,-0.000832139,-0.005469842,0.000085671,0.002047710,0.000840977,9.774490356
100000940000000,-0.000385331,-0.006184141,0.000070464,0.002026349,0.000843793,9.774911880
100000950000000,0.000037967,-0.006852537,0.000061741,0.001994379,0.000842839,9.775410652
100000960000000,0.000437249,-0.007480655,0.000058908,0.001986645,0.000838414,9.775993347
100000970000000,0.000812090,-0.008071477,0.000060632,0.001967005,0.000829861,9.776655197
100000980000000,0.001162266,-0.008629648,0.000066502,0.001956612,0.000817835,9.777389526
100000990000000,0.001487717,-0.009159364,0.000075813,0.001939755,0.000801206,9.778183937
100001000000000,0.001788819,-0.009666253,0.000087789,0.001948074,0.000784397,9.779045105
100001010000000,0.002065656,-0.010153138,0.000101705,0.001963079,0.000766069,9.779960632
100001020000000,0.002318358,-0.010622281,0.000116895,0.001967791,0.000741661,9.780929565
100001030000000,0.002547599,-0.011077628,0.000132744,0.001980018,0.000716850,9.781947136
100001040000000,0.002754019,-0.011522821,0.000149294,0.002014671,0.000695109,9.783005714
100001050000000,0.002937797,-0.011958667,0.000166324,0.002036992,0.000667483,9.784101486
100001060000000,0.003099743,-0.012387953,0.000183397,0.002065670,0.000639424,9.785238266
100001070000000,0.003240658,-0.012813059,0.000199609,0.002098240,0.000610128,9.786404610
100001080000000,0.003361386,-0.013236021,0.000214930,0.002136420,0.000581399,9.787595749
100001090000000,0.003462765,-0.013658629,0.000229043,0.002178617,0.000551671,9.788817406
100001100000000,0.003545630,-0.014082324,0.000241976,0.002210923,0.000519603,9.790057182
100001110000000,0.003611425,-0.014510508,0.000253166,0.002264157,0.000492245,9.791315079
100001120000000,0.003661023,-0.014944077,0.000263476,0.002316769,0.000461578,9.792593002
100001130000000,0.003695312,-0.015383786,0.000272729,0.002375364,0.000435263,9.793874741
100001140000000,0.003715214,-0.015830299,0.000280515,0.002433795,0.000408411,9.795166969
100001150000000,0.003721621,-0.016284291,0.000286542,0.002493106,0.000379756,9.796463966
100001160000000,0.003715512,-0.016746297,0.000291340,0.002554331,0.000353873,9.797771454
100001170000000,0.003697783,-0.017216984,0.000295363,0.002616789,0.000328407,9.799075127
100001180000000,0.003669474,-0.017696861,0.000297834,0.002682436,0.000303611,9.800372124
100001190000000,0.003631495,-0.018186435,0.000299171,0.002746116,0.000279024,9.801676750
100001200000000,0.003584874,-0.018686296,0.000299339,0.002827246,0.000257775,9.802972794
100001210000000,0.003530070,-0.019194847,0.000298322,0.002891809,0.000235900,9.804257393
100001220000000,0.003468139,-0.019712873,0.000296547,0.002955712,0.000212342,9.805533409
100001230000000,0.003399931,-0.020241193,0.000293571,0.003037408,0.000194505,9.806795120
100001240000000,0.003326073,-0.020778311,0.000289494,0.003101476,0.000173673,9.808044434
100001250000000,0.003247517,-0.021325294,0.000284784,0.003179908,0.000156581,9.809286118
100001260000000,0.003164752,-0.021880971,0.000278760,0.003244232,0.000138819,9.810500145
100001270000000,0.003078717,-0.022446483,0.000272267,0.003325429,0.000124484,9.811696053
100001280000000,0.002989815,-0.023020931,0.000265665,0.003388241,0.000109017,9.812877655
100001290000000,0.002898886,-0.023605574,0.000259005,0.003470439,0.000097126,9.814037323
100001300000000,0.002806471,-0.024199624,0.000251806,0.003548820,0.000083506,9.815184593
100001310000000,0.002713027,-0.024802214,0.000244797,0.003625721,0.000072613,9.816303253
100001320000000,0.002618940,-0.025412984,0.000238193,0.003702462,0.000063077,9.817396164
100001330000000,0.002524655,-0.026031356,0.000231132,0.003777925,0.000052199,9.818462372
100001340000000,0.002430639,-0.026657159,0.000223650,0.003851485,0.000043035,9.819510460
100001350000000,0.002337229,-0.027290076,0.000216512,0.003927212,0.000036180,9.820530891
100001360000000,0.002244757,-0.027930247,0.000209050,0.004015964,0.000029519,9.821519852
100001370000000,0.002153427,-0.028575419,0.000201504,0.004085533,0.000022396,9.822481155
100001380000000,0.002063523,-0.029225731,0.000194245,0.004155859,0.000015914,9.823419571
100001390000000,0.001975341,-0.029881509,0.000186957,0.004225191,0.000010774,9.824327469
100001400000000,0.001889131,-0.030543100,0.000179734,0.004311699,0.000006706,9.825207710
100001410000000,0.001804874,-0.031208724,0.000172793,0.004378345,0.000002503,9.826059341
100001420000000,0.001722795,-0.031879049,0.000165488,0.004462481,-0.000000238,9.826880455
100001430000000,0.001642997,-0.032552484,0.000158686,0.004527554,-0.000003904,9.827669144
100001440000000,0.001565614,-0.033229493,0.000152173,0.004608691,-0.000006229,9.828430176
100001450000000,0.001490720,-0.033908918,0.000145771,0.004673187,-0.000008643,9.829163551
100001460000000,0.001418421,-0.034591492,0.000139455,0.004753150,-0.000010833,9.829864502
100001470000000,0.001348736,-0.035275869,0.000133328,0.004815999,-0.000012130,9.830535889
100001480000000,0.001281554,-0.035963118,0.000127277,0.004895791,-0.000013411,9.831176758
100001490000000,0.001216955,-0.036651857,0.000121673,0.004956987,-0.000014544,9.831789017
100001500000000,0.001155008,-0.037343185,0.000116334,0.005036529,-0.000015318,9.832371712
100001510000000,0.001095605,-0.038035892,0.000110787,0.005113088,-0.000015229,9.832925797
100001520000000,0.001038768,-0.038728729,0.000105862,0.005171325,-0.000015408,9.833443642
100001530000000,0.000984482,-0.039423078,0.000100776,0.005247965,-0.000016242,9.833938599
100001540000000,0.000932537,-0.040117797,0.000095754,0.005308036,-0.000016704,9.834401131
100001550000000,0.000882916,-0.040814117,0.000090927,0.005385358,-0.000015348,9.834837914
100001560000000,0.000835716,-0.041510615,0.000085852,0.005458836,-0.000015646,9.835245132
100001570000000,0.000790734,-0.042206556,0.000081338,0.005515747,-0.000015989,9.835624695
100001580000000,0.000748003,-0.042903170,0.000077386,0.005590353,-0.000014991,9.835974693
100001590000000,0.000707430,-0.043599285,0.000073869,0.005663373,-0.000013933,9.836291313
100001600000000,0.000668872,-0.044293888,0.000070327,0.005720291,-0.000013009,9.836584091
100001610000000,0.000632286,-0.044988364,0.000066825,0.005791690,-0.000014022,9.836858749
100001620000000,0.000597530,-0.045681696,0.000063588,0.005847409,-0.000014007,9.837102890
100001630000000,0.000564551,-0.046375118,0.000060599,0.005920958,-0.000014141,9.837318420
100001640000000,0.000533261,-0.047067422,0.000057711,0.005992904,-0.000012577,9.837504387
100001650000000,0.000503606,-0.047757577,0.000055135,0.006045945,-0.000012949,9.837670326
100001660000000,0.000475483,-0.048446756,0.000052804,0.006117448,-0.000011861,9.837808609
100001670000000,0.000448726,-0.049133848,0.000050045,0.006187338,-0.000011280,9.837923050
100001680000000,0.000423462,-0.049817868,0.000047372,0.006240558,-0.000010625,9.838012695
100001690000000,0.000399417,-0.050500233,0.000044891,0.006310757,-0.000009969,9.838081360
100001700000000,0.000376779,-0.051179394,0.000042542,0.006361146,-0.000010386,9.838128090
100001710000000,0.000354960,-0.051856831,0.000040382,0.006430428,-0.000010908,9.838152885
100001720000000,0.000334397,-0.052531000,0.000038166,0.006483056,-0.000009611,9.838156700
100001730000000,0.000314800,-0.053203277,0.000036162,0.006553382,-0.000009224,9.838133812
100001740000000,0.000296211,-0.053872142,0.000034162,0.006605465,-0.000008419,9.838093758
100001750000000,0.000278630,-0.054538179,0.000032545,0.006670725,-0.000009507,9.838039398
100001760000000,0.000261773,-0.055200584,0.000030899,0.006723303,-0.000009015,9.837957382
100001770000000,0.000245784,-0.055859886,0.000029372,0.006774981,-0.000009134,9.837862968
100001780000000,0.000230508,-0.056516938,0.000027889,0.006843071,-0.000008896,9.837747574
100001790000000,0.000215687,-0.057170283,0.000027020,0.006894525,-0.000009641,9.837614059
100001800000000,0.000201573,-0.057820380,0.000026668,0.006945953,-0.000008926,9.837464333
100001810000000,0.000187927,-0.058467988,0.000026810,0.007014621,-0.000008598,9.837299347
100001820000000,0.000174982,-0.059111275,0.000026649,0.007063728,-0.000008434,9.837117195
100001830000000,0.000162541,-0.059750713,0.000026214,0.007114850,-0.000008866,9.836915016
100001840000000,0.000150824,-0.060386796,0.000025511,0.007180620,-0.000009194,9.836700439
100001850000000,0.000139530,-0.061017685,0.000024352,0.007228069,-0.000009939,9.836477280
100001860000000,0.000128515,-0.061643798,0.000022912,0.007277574,-0.000010759,9.836238861
100001870000000,0.000118216,-0.062265180,0.000021332,0.007325877,-0.000010014,9.835984230
100001880000000,0.000108398,-0.062882163,0.000020129,0.007375039,-0.000010163,9.835718155
100001890000000,0.000098862,-0.063495137,0.000019117,0.007425256,-0.000009775,9.835440636
100001900000000,0.000089925,-0.064103805,0.000018321,0.007474940,-0.000009611,9.835149765
100001910000000,0.000081177,-0.064708181,0.000017515,0.007523689,-0.000010148,9.834852219
100001920000000,0.000072501,-0.065308377,0.000016900,0.007574100,-0.000011042,9.834547043
100001930000000,0.000064189,-0.065903738,0.000016515,0.007622201,-0.000010952,9.834227562
100001940000000,0.000056114,-0.066494212,0.000016251,0.007670283,-0.000011116,9.833896637
100001950000000,0.000048479,-0.067079283,0.000016538,0.007717520,-0.000010446,9.833559036
100001960000000,0.000041127,-0.067658477,0.000016759,0.007764008,-0.000010669,9.833212852
100001970000000,0.000034108,-0.068231568,0.000017375,0.007809956,-0.000010595,9.832859993
100001980000000,0.000027226,-0.068798110,0.000017689,0.007855695,-0.000010416,9.832495689
100001990000000,0.000020769,-0.069357432,0.000017850,0.007884290,-0.000010312,9.832127571
100002000000000,0.000014572,-0.069910973,0.000017622,0.007930581,-0.000010923,9.831756592
100002010000000,0.000008792,-0.070458017,0.000017059,0.007975530,-0.000011384,9.831376076
100002020000000,0.000003305,-0.070997775,0.000016060,0.008003697,-0.000010863,9.830990791
100002030000000,-0.000001936,-0.071531639,0.000014928,0.008050717,-0.000011772,9.830604553
100002040000000,-0.000006836,-0.072058551,0.000013713,0.008094646,-0.000011399,9.830217361
