#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1]
100019540000000,2.068619,3.687675,0.496574,-0.292382,0.017512,-0.005159,-0.956127,-0.982345,0.664096,-0.000436
100019550000000,2.058754,3.694343,0.496575,-0.292384,0.017188,-0.005062,-0.956133,-0.985336,0.666070,-0.000436
100019560000000,2.048860,3.701030,0.496575,-0.292385,0.016861,-0.004965,-0.956139,-0.988272,0.668007,-0.000436
100019570000000,2.038936,3.707737,0.496576,-0.292387,0.016533,-0.004867,-0.956145,-0.991152,0.669907,-0.000435
100019580000000,2.028985,3.714463,0.496577,-0.292389,0.016203,-0.004769,-0.956150,-0.993976,0.671769,-0.000434
100019590000000,2.019006,3.721206,0.496577,-0.292390,0.015871,-0.004671,-0.956156,-0.996743,0.673595,-0.000433
100019600000000,2.009000,3.727968,0.496578,-0.292392,0.015537,-0.004572,-0.956161,-0.999454,0.675383,-0.000432
100019610000000,1.998967,3.734747,0.496579,-0.292393,0.015202,-0.004472,-0.956167,-1.002108,0.677132,-0.000430
100019620000000,1.988907,3.741544,0.496580,-0.292395,0.014865,-0.004373,-0.956172,-1.004705,0.678845,-0.000428
100019630000000,1.978823,3.748356,0.496581,-0.292396,0.014526,-0.004273,-0.956177,-1.007244,0.680518,-0.000426
100019640000000,1.968714,3.755186,0.496582,-0.292398,0.014186,-0.004172,-0.956182,-1.009725,0.682154,-0.000424
100019650000000,1.958580,3.762031,0.496583,-0.292399,0.013844,-0.004071,-0.956187,-1.012148,0.683751,-0.000422
100019660000000,1.948423,3.768892,0.496584,-0.292401,0.013500,-0.003970,-0.956192,-1.014513,0.685310,-0.000419
100019670000000,1.938243,3.775769,0.496585,-0.292402,0.013156,-0.003868,-0.956197,-1.016819,0.686830,-0.000416
100019680000000,1.928040,3.782660,0.496586,-0.292403,0.012809,-0.003766,-0.956202,-1.019066,0.688311,-0.000413
100019690000000,1.917816,3.789565,0.496588,-0.292405,0.012462,-0.003664,-0.956206,-1.021254,0.689753,-0.000410
100019700000000,1.907570,3.796485,0.496589,-0.292406,0.012112,-0.003561,-0.956211,-1.023382,0.691156,-0.000407
100019710000000,1.897303,3.803418,0.496591,-0.292407,0.011762,-0.003457,-0.956215,-1.025451,0.692519,-0.000403
100019720000000,1.887015,3.810365,0.496592,-0.292408,0.011411,-0.003354,-0.956220,-1.027460,0.693843,-0.000400
100019730000000,1.876709,3.817324,0.496594,-0.292409,0.011058,-0.003250,-0.956224,-1.029409,0.695127,-0.000396
100019740000000,1.866383,3.824296,0.496595,-0.292411,0.010704,-0.003145,-0.956228,-1.031298,0.696372,-0.000392
100019750000000,1.856040,3.831280,0.496597,-0.292412,0.010349,-0.003041,-0.956232,-1.033126,0.697576,-0.000388
100019760000000,1.845678,3.838276,0.496599,-0.292413,0.009992,-0.002935,-0.956235,-1.034894,0.698741,-0.000384
100019770000000,1.835300,3.845283,0.496601,-0.292414,0.009635,-0.002830,-0.956239,-1.036600,0.699865,-0.000380
100019780000000,1.824905,3.852300,0.496603,-0.292415,0.009278,-0.002724,-0.956243,-1.038246,0.700949,-0.000376
100019790000000,1.814494,3.859328,0.496605,-0.292416,0.008919,-0.002618,-0.956246,-1.039831,0.701993,-0.000372
100019800000000,1.804068,3.866367,0.496607,-0.292417,0.008559,-0.002512,-0.956249,-1.041354,0.702996,-0.000367
100019810000000,1.793627,3.873415,0.496609,-0.292418,0.008198,-0.002405,-0.956253,-1.042816,0.703958,-0.000363
100019820000000,1.783172,3.880472,0.496611,-0.292419,0.007837,-0.002298,-0.956255,-1.044217,0.704880,-0.000358
100019830000000,1.772704,3.887538,0.496613,-0.292419,0.007474,-0.002191,-0.956258,-1.045556,0.705761,-0.000354
100019840000000,1.762223,3.894613,0.496616,-0.292420,0.007111,-0.002083,-0.956261,-1.046832,0.706601,-0.000349
100019850000000,1.751729,3.901696,0.496618,-0.292421,0.006747,-0.001975,-0.956264,-1.048047,0.707400,-0.000345
100019860000000,1.741225,3.908786,0.496620,-0.292422,0.006382,-0.001867,-0.956266,-1.049200,0.708158,-0.000340
100019870000000,1.730709,3.915883,0.496623,-0.292422,0.006017,-0.001759,-0.956269,-1.050290,0.708874,-0.000336
100019880000000,1.720183,3.922987,0.496626,-0.292423,0.005652,-0.001650,-0.956271,-1.051318,0.709550,-0.000331
100019890000000,1.709648,3.930098,0.496628,-0.292424,0.005285,-0.001541,-0.956273,-1.052284,0.710184,-0.000327
100019900000000,1.699103,3.937214,0.496631,-0.292424,0.004919,-0.001432,-0.956275,-1.053187,0.710776,-0.000322
100019910000000,1.688550,3.944335,0.496634,-0.292425,0.004551,-0.001323,-0.956277,-1.054028,0.711327,-0.000317
100019920000000,1.677989,3.951463,0.496637,-0.292425,0.004183,-0.001213,-0.956279,-1.054806,0.711836,-0.000313
100019930000000,1.667421,3.958595,0.496640,-0.292426,0.003815,-0.001103,-0.956280,-1.055522,0.712304,-0.000308
100019940000000,1.656847,3.965730,0.496643,-0.292426,0.003447,-0.000994,-0.956281,-1.056174,0.712730,-0.000304
100019950000000,1.646266,3.972870,0.496646,-0.292426,0.003078,-0.000883,-0.956283,-1.056764,0.713114,-0.000299
100019960000000,1.635680,3.980013,0.496649,-0.292427,0.002709,-0.000773,-0.956284,-1.057291,0.713457,-0.000295
100019970000000,1.625090,3.987159,0.496652,-0.292427,0.002340,-0.000663,-0.956285,-1.057755,0.713757,-0.000291
100019980000000,1.614496,3.994308,0.496655,-0.292427,0.001970,-0.000552,-0.956286,-1.058156,0.714016,-0.000286
100019990000000,1.603897,4.001458,0.496659,-0.292427,0.001600,-0.000442,-0.956286,-1.058494,0.714232,-0.000282
100020000000000,1.593297,4.008611,0.496662,-0.292428,0.001230,-0.000331,-0.956287,-1.058769,0.714407,-0.000278
100020010000000,1.582694,4.015765,0.496666,-0.292428,0.000860,-0.000220,-0.956287,-1.058981,0.714540,-0.000274
100020020000000,1.572090,4.022920,0.496669,-0.292428,0.000490,-0.000109,-0.956288,-1.059130,0.714630,-0.000270
100020030000000,1.561485,4.030075,0.496672,-0.292428,0.000120,0.000002,-0.956288,-1.059215,0.714679,-0.000266
100020040000000,1.550879,4.037230,0.496676,-0.292428,-0.000251,0.000114,-0.956288,-1.059238,0.714685,-0.000262
100020050000000,1.540275,4.044385,0.496680,-0.292428,-0.000621,0.000225,-0.956287,-1.059197,0.714649,-0.000258
100020060000000,1.529671,4.051539,0.496683,-0.292427,-0.000991,0.000336,-0.956287,-1.059094,0.714572,-0.000254
100020070000000,1.519069,4.058692,0.496687,-0.292427,-0.001361,0.000447,-0.956287,-1.058927,0.714452,-0.000251
100020080000000,1.508469,4.065844,0.496691,-0.292427,-0.001731,0.000559,-0.956286,-1.058697,0.714290,-0.000247
100020090000000,1.497872,4.072994,0.496695,-0.292427,-0.002101,0.000670,-0.956285,-1.058405,0.714085,-0.000244
100020100000000,1.487279,4.080140,0.496698,-0.292427,-0.002471,0.000781,-0.956284,-1.058049,0.713839,-0.000240
100020110000000,1.476690,4.087283,0.496702,-0.292426,-0.002840,0.000893,-0.956283,-1.057630,0.713551,-0.000237
100020120000000,1.466106,4.094424,0.496706,-0.292426,-0.003209,0.001004,-0.956282,-1.057148,0.713220,-0.000234
100020130000000,1.455527,4.101561,0.496710,-0.292426,-0.003578,0.001115,-0.956281,-1.056604,0.712848,-0.000231
100020140000000,1.444954,4.108694,0.496714,-0.292425,-0.003947,0.001226,-0.956279,-1.055997,0.712433,-0.000228
100020150000000,1.434388,4.115822,0.496718,-0.292425,-0.004314,0.001337,-0.956278,-1.055327,0.711977,-0.000225
100020160000000,1.423829,4.122946,0.496722,-0.292424,-0.004682,0.001449,-0.956276,-1.054594,0.711478,-0.000223
100020170000000,1.413279,4.130063,0.496727,-0.292424,-0.005049,0.001559,-0.956274,-1.053798,0.710938,-0.000220
100020180000000,1.402737,4.137176,0.496731,-0.292423,-0.005416,0.001670,-0.956272,-1.052940,0.710356,-0.000218
100020190000000,1.392204,4.144280,0.496735,-0.292422,-0.005783,0.001781,-0.956270,-1.052020,0.709731,-0.000215
100020200000000,1.381681,4.151379,0.496739,-0.292422,-0.006148,0.001892,-0.956268,-1.051037,0.709065,-0.000213
100020210000000,1.371168,4.158472,0.496743,-0.292421,-0.006514,0.002003,-0.956265,-1.049992,0.708357,-0.000211
100020220000000,1.360667,4.165556,0.496748,-0.292420,-0.006879,0.002113,-0.956263,-1.048885,0.707608,-0.000209
100020230000000,1.350177,4.172632,0.496752,-0.292419,-0.007243,0.002223,-0.956260,-1.047715,0.706817,-0.000207
100020240000000,1.339700,4.179701,0.496756,-0.292418,-0.007607,0.002334,-0.956257,-1.046483,0.705984,-0.000205
100020250000000,1.329235,4.186761,0.496760,-0.292417,-0.007969,0.002444,-0.956254,-1.045190,0.705110,-0.000204
100020260000000,1.318784,4.193810,0.496765,-0.292416,-0.008331,0.002553,-0.956251,-1.043835,0.704194,-0.000202
100020270000000,1.308348,4.200850,0.496769,-0.292415,-0.008692,0.002663,-0.956248,-1.042418,0.703236,-0.000201
100020280000000,1.297926,4.207881,0.496773,-0.292414,-0.009053,0.002772,-0.956245,-1.040940,0.702238,-0.000200
100020290000000,1.287520,4.214901,0.496778,-0.292413,-0.009413,0.002882,-0.956241,-1.039400,0.701198,-0.000199
100020300000000,1.277130,4.221910,0.496782,-0.292412,-0.009772,0.002991,-0.956238,-1.037799,0.700117,-0.000198
100020310000000,1.266756,4.228908,0.496786,-0.292411,-0.010129,0.003099,-0.956234,-1.036137,0.698995,-0.000197
100020320000000,1.256400,4.235896,0.496790,-0.292410,-0.010486,0.003208,-0.956230,-1.034414,0.697833,-0.000196
100020330000000,1.246061,4.242869,0.496795,-0.292409,-0.010842,0.003316,-0.956226,-1.032630,0.696629,-0.000196
100020340000000,1.235741,4.249831,0.496799,-0.292408,-0.011197,0.003424,-0.956222,-1.030786,0.695384,-0.000195
100020350000000,1.225440,4.256781,0.496803,-0.292406,-0.011551,0.003532,-0.956218,-1.028881,0.694099,-0.000195
100020360000000,1.215159,4.263717,0.496808,-0.292405,-0.011904,0.003639,-0.956214,-1.026916,0.692774,-0.000195
100020370000000,1.204898,4.270639,0.496812,-0.292404,-0.012256,0.003746,-0.956209,-1.024891,0.691408,-0.000195
100020380000000,1.194658,4.277546,0.496816,-0.292402,-0.012607,0.003853,-0.956205,-1.022806,0.690001,-0.000195
100020390000000,1.184439,4.284440,0.496821,-0.292401,-0.012957,0.003960,-0.956200,-1.020661,0.688555,-0.000195
100020400000000,1.174243,4.291318,0.496825,-0.292399,-0.013305,0.004066,-0.956195,-1.018456,0.687068,-0.000195
100020410000000,1.164069,4.298182,0.496829,-0.292398,-0.013653,0.004172,-0.956190,-1.016193,0.685541,-0.000196
100020420000000,1.153918,4.305029,0.496834,-0.292396,-0.013999,0.004277,-0.956185,-1.013870,0.683975,-0.000196
100020430000000,1.143791,4.311861,0.496838,-0.292395,-0.014343,0.004382,-0.956180,-1.011488,0.682369,-0.000197
100020440000000,1.133689,4.318676,0.496842,-0.292393,-0.014686,0.004487,-0.956175,-1.009048,0.680723,-0.000198
100020450000000,1.123612,4.325474,0.496846,-0.292391,-0.015028,0.004591,-0.956170,-1.006549,0.679038,-0.000199
100020460000000,1.113560,4.332255,0.496850,-0.292390,-0.015369,0.004695,-0.956164,-1.003991,0.677314,-0.000200
100020470000000,1.103535,4.339018,0.496854,-0.292388,-0.015709,0.004799,-0.956159,-1.001376,0.675551,-0.000201
100020480000000,1.093537,4.345764,0.496858,-0.292386,-0.016047,0.004902,-0.956153,-0.998703,0.673748,-0.000202
100020490000000,1.083565,4.352490,0.496863,-0.292385,-0.016383,0.005005,-0.956147,-0.995973,0.671907,-0.000204
100020500000000,1.073622,4.359199,0.496867,-0.292383,-0.016718,0.005107,-0.956141,-0.993185,0.670027,-0.000205
100020510000000,1.063707,4.365887,0.496870,-0.292381,-0.017051,0.005208,-0.956136,-0.990340,0.668109,-0.000207
100020520000000,1.053822,4.372557,0.496874,-0.292379,-0.017383,0.005310,-0.956130,-0.987438,0.666153,-0.000209
100020530000000,1.043965,4.379205,0.496878,-0.292377,-0.017713,0.005411,-0.956124,-0.984480,0.664158,-0.000211
100020540000000,1.034140,4.385834,0.496882,-0.292375,-0.018041,0.005511,-0.956117,-0.981465,0.662126,-0.000213
100020550000000,1.024344,4.392442,0.496886,-0.292373,-0.018368,0.005611,-0.956111,-0.978395,0.660056,-0.000215
100020560000000,1.014580,4.399029,0.496890,-0.292371,-0.018693,0.005710,-0.956105,-0.975269,0.657948,-0.000217
100020570000000,1.004849,4.405594,0.496894,-0.292370,-0.019017,0.005809,-0.956099,-0.972088,0.655803,-0.000220
100020580000000,0.995149,4.412138,0.496897,-0.292368,-0.019338,0.005908,-0.956092,-0.968851,0.653621,-0.000222
100020590000000,0.985482,4.418659,0.496901,-0.292366,-0.019659,0.006005,-0.956086,-0.965560,0.651402,-0.000225
100020600000000,0.975849,4.425158,0.496905,-0.292364,-0.019977,0.006103,-0.956079,-0.962214,0.649145,-0.000227
100020610000000,0.966251,4.431634,0.496908,-0.292362,-0.020292,0.006199,-0.956072,-0.958814,0.646853,-0.000230
100020620000000,0.956686,4.438087,0.496912,-0.292360,-0.020607,0.006295,-0.956066,-0.955360,0.644524,-0.000233
100020630000000,0.947157,4.444515,0.496915,-0.292357,-0.020919,0.006391,-0.956059,-0.951852,0.642159,-0.000236
100020640000000,0.937664,4.450920,0.496919,-0.292355,-0.021229,0.006486,-0.956052,-0.948292,0.639758,-0.000239
100020650000000,0.928207,4.457301,0.496922,-0.292353,-0.021538,0.006580,-0.956045,-0.944678,0.637321,-0.000242
100020660000000,0.918786,4.463656,0.496925,-0.292351,-0.021844,0.006674,-0.956038,-0.941012,0.634849,-0.000246
100020670000000,0.909403,4.469986,0.496928,-0.292349,-0.022148,0.006767,-0.956031,-0.937294,0.632342,-0.000249
100020680000000,0.900057,4.476292,0.496932,-0.292347,-0.022451,0.006860,-0.956024,-0.933524,0.629799,-0.000252
100020690000000,0.890750,4.482571,0.496935,-0.292345,-0.022751,0.006952,-0.956017,-0.929702,0.627222,-0.000256
100020700000000,0.881482,4.488823,0.496938,-0.292342,-0.023048,0.007043,-0.956010,-0.925829,0.624611,-0.000260
100020710000000,0.872253,4.495049,0.496940,-0.292340,-0.023344,0.007133,-0.956003,-0.921906,0.621965,-0.000263
100020720000000,0.863063,4.501248,0.496943,-0.292338,-0.023638,0.007223,-0.955996,-0.917932,0.619285,-0.000267
100020730000000,0.853914,4.507421,0.496946,-0.292336,-0.023929,0.007312,-0.955988,-0.913907,0.616571,-0.000271
100020740000000,0.844806,4.513566,0.496949,-0.292333,-0.024218,0.007401,-0.955981,-0.909834,0.613823,-0.000275
100020750000000,0.835739,4.519684,0.496951,-0.292331,-0.024505,0.007489,-0.955974,-0.905711,0.611043,-0.000279
100020760000000,0.826714,4.525774,0.496954,-0.292329,-0.024789,0.007576,-0.955967,-0.901539,0.608229,-0.000283
100020770000000,0.817731,4.531834,0.496956,-0.292327,-0.025071,0.007662,-0.955959,-0.897318,0.605383,-0.000287
100020780000000,0.808791,4.537865,0.496959,-0.292324,-0.025351,0.007748,-0.955952,-0.893050,0.602504,-0.000292
100020790000000,0.799895,4.543867,0.496961,-0.292322,-0.025628,0.007833,-0.955944,-0.888733,0.599593,-0.000296
100020800000000,0.791042,4.549840,0.496963,-0.292320,-0.025903,0.007917,-0.955937,-0.884370,0.596650,-0.000300
100020810000000,0.782233,4.555783,0.496965,-0.292318,-0.026175,0.008000,-0.955930,-0.879959,0.593675,-0.000305
100020820000000,0.773469,4.561695,0.496967,-0.292315,-0.026445,0.008083,-0.955922,-0.875503,0.590669,-0.000309
100020830000000,0.764750,4.567577,0.496969,-0.292313,-0.026712,0.008165,-0.955915,-0.871000,0.587632,-0.000314
100020840000000,0.756076,4.573429,0.496971,-0.292311,-0.026976,0.008246,-0.955907,-0.866451,0.584564,-0.000318
100020850000000,0.747449,4.579250,0.496973,-0.292309,-0.027238,0.008326,-0.955900,-0.861858,0.581466,-0.000323
100020860000000,0.738868,4.585040,0.496975,-0.292306,-0.027497,0.008406,-0.955892,-0.857219,0.578337,-0.000328
100020870000000,0.730334,4.590796,0.496976,-0.292304,-0.027754,0.008484,-0.955885,-0.852537,0.575179,-0.000333
100020880000000,0.721847,4.596522,0.496978,-0.292302,-0.028007,0.008562,-0.955878,-0.847811,0.571991,-0.000337
100020890000000,0.713408,4.602217,0.496979,-0.292300,-0.028258,0.008639,-0.955870,-0.843041,0.568773,-0.000342
100020900000000,0.705017,4.607877,0.496981,-0.292297,-0.028507,0.008715,-0.955863,-0.838229,0.565527,-0.000347
100020910000000,0.696675,4.613505,0.496982,-0.292295,-0.028752,0.008790,-0.955855,-0.833374,0.562252,-0.000352
100020920000000,0.688382,4.619100,0.496983,-0.292293,-0.028995,0.008864,-0.955848,-0.828477,0.558949,-0.000357
100020930000000,0.680139,4.624660,0.496984,-0.292290,-0.029235,0.008938,-0.955841,-0.823539,0.555618,-0.000362
100020940000000,0.671945,4.630189,0.496985,-0.292288,-0.029472,0.009010,-0.955834,-0.818560,0.552259,-0.000367
100020950000000,0.663802,4.635683,0.496986,-0.292286,-0.029705,0.009082,-0.955827,-0.813541,0.548873,-0.000373
100020960000000,0.655709,4.641142,0.496986,-0.292283,-0.029936,0.009152,-0.955819,-0.808481,0.545460,-0.000378
100020970000000,0.647668,4.646569,0.496987,-0.292281,-0.030163,0.009222,-0.955812,-0.803383,0.542021,-0.000383
100020980000000,0.639678,4.651958,0.496987,-0.292279,-0.030388,0.009291,-0.955805,-0.798245,0.538555,-0.000388
100020990000000,0.631740,4.657314,0.496988,-0.292277,-0.030609,0.009358,-0.955798,-0.793069,0.535063,-0.000393
100021000000000,0.623854,4.662634,0.496988,-0.292275,-0.030828,0.009425,-0.955791,-0.787855,0.531546,-0.000398
100021010000000,0.616021,4.667920,0.496988,-0.292272,-0.031043,0.009491,-0.955784,-0.782604,0.528003,-0.000404
100021020000000,0.608240,4.673169,0.496988,-0.292270,-0.031255,0.009556,-0.955777,-0.777316,0.524436,-0.000409
100021030000000,0.600513,4.678382,0.496988,-0.292268,-0.031464,0.009620,-0.955770,-0.771992,0.520844,-0.000414
100021040000000,0.592840,4.683558,0.496988,-0.292266,-0.031669,0.009683,-0.955763,-0.766632,0.517228,-0.000419
100021050000000,0.585221,4.688699,0.496987,-0.292264,-0.031872,0.009745,-0.955757,-0.761237,0.513589,-0.000425
100021060000000,0.577656,4.693803,0.496987,-0.292262,-0.032071,0.009806,-0.955750,-0.755807,0.509926,-0.000430
100021070000000,0.570146,4.698870,0.496986,-0.292260,-0.032266,0.009866,-0.955743,-0.750344,0.506240,-0.000435
100021080000000,0.562691,4.703900,0.496986,-0.292258,-0.032459,0.009925,-0.955737,-0.744847,0.502532,-0.000441
100021090000000,0.555291,4.708892,0.496985,-0.292256,-0.032648,0.009982,-0.955730,-0.739317,0.498801,-0.000446
100021100000000,0.547947,4.713847,0.496984,-0.292254,-0.032833,0.010039,-0.955724,-0.733755,0.495048,-0.000451
100021110000000,0.540660,4.718764,0.496983,-0.292252,-0.033015,0.010095,-0.955718,-0.728161,0.491275,-0.000456
100021120000000,0.533428,4.723643,0.496982,-0.292250,-0.033193,0.010149,-0.955712,-0.722536,0.487480,-0.000461
100021130000000,0.526254,4.728483,0.496981,-0.292248,-0.033368,0.010203,-0.955706,-0.716880,0.483664,-0.000467
100021140000000,0.519136,4.733285,0.496979,-0.292247,-0.033539,0.010255,-0.955700,-0.711195,0.479829,-0.000472
100021150000000,0.512076,4.738049,0.496978,-0.292245,-0.033707,0.010306,-0.955694,-0.705480,0.475974,-0.000477
100021160000000,0.505073,4.742773,0.496976,-0.292243,-0.033871,0.010356,-0.955688,-0.699737,0.472099,-0.000482
100021170000000,0.498128,4.747459,0.496974,-0.292241,-0.034031,0.010406,-0.955682,-0.693966,0.468205,-0.000487
100021180000000,0.491241,4.752105,0.496973,-0.292240,-0.034188,0.010454,-0.955677,-0.688167,0.464293,-0.000492
100021190000000,0.484412,4.756713,0.496971,-0.292238,-0.034341,0.010500,-0.955671,-0.682342,0.460363,-0.000497
100021200000000,0.477642,4.761281,0.496969,-0.292236,-0.034490,0.010546,-0.955666,-0.676490,0.456415,-0.000502
100021210000000,0.470931,4.765809,0.496966,-0.292235,-0.034636,0.010591,-0.955660,-0.670612,0.452450,-0.000507
100021220000000,0.464279,4.770297,0.496964,-0.292233,-0.034778,0.010634,-0.955655,-0.664710,0.448468,-0.000511
100021230000000,0.457687,4.774744,0.496962,-0.292232,-0.034916,0.010677,-0.955650,-0.658784,0.444470,-0.000516
100021240000000,0.451154,4.779152,0.496959,-0.292230,-0.035050,0.010718,-0.955645,-0.652833,0.440456,-0.000521
100021250000000,0.444681,4.783520,0.496956,-0.292228,-0.035180,0.010757,-0.955641,-0.646860,0.436426,-0.000526
100021260000000,0.438268,4.787848,0.496953,-0.292227,-0.035307,0.010796,-0.955636,-0.640865,0.432381,-0.000530
100021270000000,0.431916,4.792134,0.496951,-0.292226,-0.035429,0.010834,-0.955631,-0.634848,0.428322,-0.000535
100021280000000,0.425624,4.796379,0.496947,-0.292224,-0.035548,0.010870,-0.955627,-0.628810,0.424248,-0.000539
100021290000000,0.419392,4.800582,0.496944,-0.292223,-0.035662,0.010905,-0.955623,-0.622752,0.420161,-0.000544
100021300000000,0.413222,4.804746,0.496941,-0.292222,-0.035772,0.010939,-0.955619,-0.616674,0.416060,-0.000548
100021310000000,0.407112,4.808867,0.496938,-0.292220,-0.035878,0.010971,-0.955615,-0.610577,0.411947,-0.000553
100021320000000,0.401064,4.812948,0.496934,-0.292219,-0.035980,0.011002,-0.955611,-0.604463,0.407822,-0.000557
100021330000000,0.395078,4.816987,0.496930,-0.292218,-0.036078,0.011032,-0.955607,-0.598330,0.403684,-0.000561
100021340000000,0.389153,4.820985,0.496926,-0.292217,-0.036172,0.011061,-0.955604,-0.592182,0.399536,-0.000565
100021350000000,0.383290,4.824941,0.496923,-0.292216,-0.036261,0.011089,-0.955600,-0.586017,0.395377,-0.000569
100021360000000,0.377489,4.828855,0.496919,-0.292215,-0.036346,0.011115,-0.955597,-0.579836,0.391207,-0.000573
100021370000000,0.371749,4.832727,0.496914,-0.292214,-0.036427,0.011140,-0.955594,-0.573641,0.387027,-0.000577
100021380000000,0.366072,4.836557,0.496910,-0.292213,-0.036504,0.011163,-0.955591,-0.567433,0.382838,-0.000581
100021390000000,0.360458,4.840345,0.496906,-0.292212,-0.036576,0.011185,-0.955588,-0.561211,0.378640,-0.000585
100021400000000,0.354906,4.844091,0.496901,-0.292211,-0.036643,0.011206,-0.955586,-0.554977,0.374434,-0.000588
100021410000000,0.349416,4.847795,0.496897,-0.292211,-0.036706,0.011225,-0.955583,-0.548731,0.370220,-0.000592
100021420000000,0.343990,4.851456,0.496892,-0.292210,-0.036765,0.011243,-0.955581,-0.542474,0.365999,-0.000595
100021430000000,0.338626,4.855075,0.496887,-0.292209,-0.036819,0.011260,-0.955579,-0.536208,0.361771,-0.000598
100021440000000,0.333325,4.858651,0.496882,-0.292209,-0.036868,0.011275,-0.955577,-0.529932,0.357537,-0.000602
100021450000000,0.328087,4.862185,0.496877,-0.292208,-0.036914,0.011289,-0.955575,-0.523648,0.353296,-0.000605
100021460000000,0.322912,4.865676,0.496871,-0.292208,-0.036954,0.011301,-0.955574,-0.517356,0.349051,-0.000608
100021470000000,0.317800,4.869125,0.496866,-0.292207,-0.036990,0.011312,-0.955572,-0.511057,0.344801,-0.000610
100021480000000,0.312752,4.872530,0.496861,-0.292207,-0.037022,0.011322,-0.955571,-0.504751,0.340547,-0.000613
100021490000000,0.307766,4.875894,0.496855,-0.292207,-0.037048,0.011330,-0.955570,-0.498441,0.336289,-0.000616
100021500000000,0.302844,4.879214,0.496849,-0.292206,-0.037070,0.011337,-0.955569,-0.492126,0.332028,-0.000618
100021510000000,0.297986,4.882493,0.496843,-0.292206,-0.037087,0.011342,-0.955569,-0.485807,0.327765,-0.000620
100021520000000,0.293190,4.885728,0.496837,-0.292206,-0.037099,0.011346,-0.955568,-0.479485,0.323500,-0.000623
100021530000000,0.288459,4.888921,0.496831,-0.292206,-0.037106,0.011348,-0.955568,-0.473161,0.319233,-0.000625
100021540000000,0.283790,4.892069,0.496825,-0.292206,-0.037108,0.011348,-0.955568,-0.466836,0.314965,-0.000627
100021550000000,0.279185,4.895176,0.496819,-0.292206,-0.037107,0.011348,-0.955568,-0.460511,0.310698,-0.000628
100021560000000,0.274643,4.898241,0.496812,-0.292206,-0.037100,0.011346,-0.955568,-0.454186,0.306430,-0.000630
100021570000000,0.270165,4.901262,0.496806,-0.292206,-0.037089,0.011342,-0.955569,-0.447862,0.302163,-0.000631
100021580000000,0.265750,4.904241,0.496799,-0.292206,-0.037072,0.011337,-0.955569,-0.441539,0.297897,-0.000633
100021590000000,0.261399,4.907177,0.496792,-0.292206,-0.037051,0.011331,-0.955570,-0.435220,0.293634,-0.000634
100021600000000,0.257111,4.910069,0.496785,-0.292207,-0.037025,0.011322,-0.955571,-0.428904,0.289373,-0.000635
100021610000000,0.252886,4.912920,0.496778,-0.292207,-0.036992,0.011312,-0.955572,-0.422593,0.285114,-0.000636
100021620000000,0.248724,4.915729,0.496771,-0.292207,-0.036955,0.011301,-0.955574,-0.416287,0.280860,-0.000636
100021630000000,0.244626,4.918494,0.496764,-0.292208,-0.036913,0.011288,-0.955575,-0.409988,0.276610,-0.000637
100021640000000,0.240590,4.921217,0.496757,-0.292209,-0.036866,0.011274,-0.955577,-0.403696,0.272365,-0.000637
100021650000000,0.236618,4.923896,0.496749,-0.292209,-0.036813,0.011257,-0.955579,-0.397412,0.268125,-0.000637
100021660000000,0.232709,4.926533,0.496742,-0.292210,-0.036755,0.011240,-0.955582,-0.391137,0.263891,-0.000637
100021670000000,0.228862,4.929129,0.496734,-0.292211,-0.036691,0.011220,-0.955584,-0.384872,0.259664,-0.000637
100021680000000,0.225078,4.931682,0.496726,-0.292211,-0.036622,0.011199,-0.955587,-0.378618,0.255445,-0.000636
100021690000000,0.221357,4.934194,0.496718,-0.292212,-0.036548,0.011176,-0.955590,-0.372375,0.251233,-0.000636
100021700000000,0.217698,4.936661,0.496711,-0.292213,-0.036468,0.011152,-0.955593,-0.366145,0.247030,-0.000635
100021710000000,0.214102,4.939088,0.496703,-0.292214,-0.036383,0.011126,-0.955596,-0.359929,0.242836,-0.000634
100021720000000,0.210567,4.941473,0.496694,-0.292215,-0.036292,0.011098,-0.955599,-0.353728,0.238652,-0.000632
100021730000000,0.207095,4.943814,0.496686,-0.292216,-0.036196,0.011069,-0.955603,-0.347542,0.234479,-0.000631
100021740000000,0.203685,4.946115,0.496678,-0.292218,-0.036095,0.011038,-0.955607,-0.341372,0.230316,-0.000629
100021750000000,0.200336,4.948374,0.496669,-0.292219,-0.035987,0.011005,-0.955611,-0.335220,0.226165,-0.000627
100021760000000,0.197049,4.950592,0.496661,-0.292220,-0.035874,0.010970,-0.955615,-0.329086,0.222027,-0.000625
100021770000000,0.193823,4.952768,0.496652,-0.292221,-0.035756,0.010934,-0.955619,-0.322971,0.217902,-0.000622
100021780000000,0.190659,4.954903,0.496644,-0.292223,-0.035632,0.010896,-0.955624,-0.316877,0.213790,-0.000619
100021790000000,0.187555,4.956998,0.496635,-0.292224,-0.035503,0.010856,-0.955629,-0.310804,0.209693,-0.000616
100021800000000,0.184512,4.959051,0.496626,-0.292226,-0.035368,0.010815,-0.955634,-0.304753,0.205610,-0.000613
